LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 16001	    -5000000	 0.092827547	32.484497352	159.274770107	175.340072985	 0.484380001	         0.032541653	         0.016682682	         0.049224335
 16002	    -4999000	 0.092275808	32.615709286	165.338189729	175.265932445	 0.491009417	         0.037838752	         0.020660956	         0.058499708
 16003	    -4998000	 0.091663779	32.746938556	171.328949162	175.194034008	 0.497663782	         0.044091990	         0.025603653	         0.069695643
 16004	    -4997000	 0.090992911	32.877596078	177.365988226	175.130945770	 0.504311616	         0.051654515	         0.031878253	         0.083532768
 16005	    -4996000	 0.090430449	33.006656617	-176.538338462	175.062885516	 0.510898752	         0.060768591	         0.039863713	         0.100632305
 16006	    -4995000	 0.089618964	33.133310611	-170.328405364	175.032694255	 0.517381513	         0.073150666	         0.051408511	         0.124559177
 16007	    -4994000	 0.088784784	33.256812893	-164.196266208	174.959943892	 0.523719216	         0.084597456	         0.062337439	         0.146934895
 16008	    -4993000	 0.088020384	33.376218881	-157.960615736	174.885327548	 0.529860729	         0.096598770	         0.074138937	         0.170737707
 16009	    -4992000	 0.087078297	33.491311517	-151.543522568	174.802440063	 0.535792289	         0.109033631	         0.086696247	         0.195729877
 16010	    -4991000	 0.086108242	33.601368412	-145.194582052	174.721950045	 0.541474223	         0.120578166	         0.098610039	         0.219188205
 16011	    -4990000	 0.085164936	33.705775613	-138.732044359	174.651000071	 0.546872526	         0.132762153	         0.111441675	         0.244203828
 16012	    -4989000	 0.084203271	33.804699106	-132.095069935	174.587590424	 0.551993751	         0.144635660	         0.124131615	         0.268767275
 16013	    -4988000	 0.083143454	33.897521417	-125.477588033	174.533998399	 0.556804173	         0.155334265	         0.135711269	         0.291045534
 16014	    -4987000	 0.082176009	33.984197081	-118.782966583	174.483259532	 0.561299921	         0.164987038	         0.146223098	         0.311210136
 16015	    -4986000	 0.081268297	34.064930187	-111.973155058	174.453408575	 0.565490352	         0.173903672	         0.156033364	         0.329937036
 16016	    -4985000	 0.080169953	34.139316339	-105.063599374	174.443080872	 0.569353475	         0.181125258	         0.163933729	         0.345058988
 16017	    -4984000	 0.079150407	34.207605264	-98.151965759	174.453763583	 0.572901465	         0.186983078	         0.170325083	         0.357308162
 16018	    -4983000	 0.078143238	34.269898523	-91.216066969	174.485224310	 0.576138995	         0.190219889	         0.173762790	         0.363982679
 16019	    -4982000	 0.077116411	34.325994728	-84.048685288	174.530200240	 0.579055143	         0.191464572	         0.174915884	         0.366380456
 16020	    -4981000	 0.076017675	34.376251153	-76.869904156	174.611226869	 0.581668151	         0.190409732	         0.173470373	         0.363880105
 16021	    -4980000	 0.074832441	34.420596261	-69.601446511	174.707056985	 0.583974069	         0.187019157	         0.169349097	         0.356368253
 16022	    -4979000	 0.073860810	34.459040231	-62.266359252	174.819782473	 0.585973274	         0.182161676	         0.163676997	         0.345838672
 16023	    -4978000	 0.072717324	34.491955794	-54.649300232	174.967145832	 0.587685052	         0.175434931	         0.155930872	         0.331365803
 16024	    -4977000	 0.071715916	34.519263572	-47.068960685	175.123423382	 0.589105222	         0.167572657	         0.147046916	         0.314619573
 16025	    -4976000	 0.070751469	34.541347433	-39.398865468	175.335297795	 0.590253722	         0.159595218	         0.138039224	         0.297634442
 16026	    -4975000	 0.069872582	34.558550776	-31.422221550	175.538430774	 0.591148402	         0.149712841	         0.127188400	         0.276901241
 16027	    -4974000	 0.068980430	34.571022949	-23.611043777	175.779176808	 0.591797027	         0.140018498	         0.116665659	         0.256684157
 16028	    -4973000	 0.068298981	34.579329925	-15.637280917	176.033034521	 0.592229035	         0.130453505	         0.106524234	         0.236977739
 16029	    -4972000	 0.067690078	34.583886640	-7.523006992	176.305631844	 0.592466008	         0.120857725	         0.096557230	         0.217414955
 16030	    -4971000	 0.066980778	34.585119423	 0.652649633	176.588262265	 0.592530119	         0.111259805	         0.086831423	         0.198091227
 16031	    -4970000	 0.066493018	34.583743484	 8.818185746	176.874074700	 0.592458563	         0.102545527	         0.078224352	         0.180769879
 16032	    -4969000	 0.066022485	34.580263530	17.039586287	177.174736651	 0.592277587	         0.094496202	         0.070470091	         0.164966293
 16033	    -4968000	 0.065800036	34.575207686	25.487852481	177.470916666	 0.592014656	         0.087022211	         0.063468970	         0.150491181
 16034	    -4967000	 0.065461477	34.569224690	33.891878566	177.766474162	 0.591703507	         0.080628250	         0.057621226	         0.138249476
 16035	    -4966000	 0.065326753	34.562822481	42.359138265	178.034702705	 0.591370556	         0.074907261	         0.052540278	         0.127447539
 16036	    -4965000	 0.065409308	34.556572664	50.822975093	178.288459204	 0.591045528	         0.070099326	         0.048350152	         0.118449478
 16037	    -4964000	 0.065576904	34.550921768	59.413124416	178.527845958	 0.590751647	         0.066236580	         0.045053422	         0.111290002
