LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 11001	   -10000000	 0.055984903	29.273242423	-32.325681919	173.117458185	 0.333095660	         0.029411879	         0.011656361	         0.041068240
 11002	    -9999000	 0.055548685	29.338366564	-24.465001469	173.333316407	 0.335902307	         0.028330966	         0.011072762	         0.039403729
 11003	    -9998000	 0.055418510	29.430775102	-16.620517962	173.591045067	 0.339906212	         0.027426661	         0.010616874	         0.038043535
 11004	    -9997000	 0.055524612	29.551214628	-8.640172318	173.883367026	 0.345161952	         0.026588047	         0.010202006	         0.036790053
 11005	    -9996000	 0.055642787	29.698721920	-0.564252079	174.227959793	 0.351655648	         0.025886569	         0.009891071	         0.035777640
 11006	    -9995000	 0.055948747	29.870644147	 7.361559389	174.606239341	 0.359301727	         0.025379429	         0.009700404	         0.035079833
 11007	    -9994000	 0.056529093	30.067295518	15.218042319	175.010595901	 0.368147849	         0.024974889	         0.009575342	         0.034550232
 11008	    -9993000	 0.057141091	30.286340492	23.267248069	175.459075574	 0.378124008	         0.024677692	         0.009514731	         0.034192424
 11009	    -9992000	 0.057716149	30.525641371	31.160186375	175.927871315	 0.389165867	         0.024565658	         0.009571589	         0.034137247
 11010	    -9991000	 0.058440859	30.783890687	39.014956707	176.418755552	 0.401243470	         0.024674016	         0.009768901	         0.034442917
 11011	    -9990000	 0.059291517	31.058016634	46.785192682	176.921493161	 0.414238705	         0.024950370	         0.010081386	         0.035031756
 11012	    -9989000	 0.060178797	31.347426092	54.736275950	177.433649041	 0.428143765	         0.025437198	         0.010564051	         0.036001249
 11013	    -9988000	 0.061149726	31.649147501	62.622462798	177.951820303	 0.442830227	         0.026273301	         0.011356647	         0.037629948
 11014	    -9987000	 0.062154328	31.960604681	70.436422854	178.458169949	 0.458178696	         0.027448456	         0.012340162	         0.039788618
 11015	    -9986000	 0.063405224	32.281986341	78.307245121	178.963277693	 0.474198802	         0.029084790	         0.013642731	         0.042727521
 11016	    -9985000	 0.064619037	32.609971782	86.132987600	179.445209084	 0.490719018	         0.031322806	         0.015359971	         0.046682777
