Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.391,114.057,-56.624,2666.704
0.405,114.057,-56.624,2668.794
0.42,114.057,-56.624,2670.599
0.434,114.057,-56.624,2667.971
0.449,114.057,-56.625,2675.322
0.463,114.057,-56.625,2677.384
0.478,114.057,-56.625,2681.072
0.492,114.057,-56.625,2683.598
0.507,114.057,-56.626,2683.391
0.521,114.057,-56.626,2679.14
0.536,114.057,-56.626,2672.279
0.55,114.058,-56.626,2672.679
0.565,114.058,-56.627,2666.316
0.579,114.058,-56.627,2660.632
0.594,114.058,-56.627,2654.756
0.608,114.058,-56.627,2648.904
0.623,114.058,-56.628,2643.978
0.637,114.058,-56.628,2643.736
0.652,114.058,-56.628,2632.976
0.666,114.058,-56.628,2633.704
0.68,114.058,-56.629,2624.467
0.695,114.058,-56.629,2624.467
0.709,114.058,-56.629,2624.276
0.724,114.058,-56.629,2622.24
0.738,114.058,-56.63,2630.196
0.753,114.058,-56.63,2635.107
0.767,114.058,-56.63,2634.606
0.782,114.058,-56.63,2638.439
0.796,114.058,-56.631,2641.259
0.811,114.058,-56.631,2641.259
0.825,114.058,-56.631,2635.349
0.84,114.058,-56.631,2631.386
0.854,114.059,-56.632,2627.61
0.869,114.059,-56.632,2627.61
0.883,114.059,-56.632,2622.844
0.898,114.059,-56.632,2622.844
0.912,114.059,-56.633,2612.059
0.927,114.059,-56.633,2606.787
0.941,114.059,-56.633,2602.615
0.956,114.059,-56.633,2597.334
0.97,114.059,-56.633,2591.958
0.984,114.059,-56.634,2585.002
0.999,114.059,-56.634,2579.145
1.013,114.059,-56.634,2579.145
1.028,114.059,-56.634,2573.059
1.042,114.059,-56.635,2567.823
1.057,114.059,-56.635,2563.209
1.071,114.059,-56.635,2558.358
1.086,114.059,-56.635,2559.732
1.1,114.059,-56.636,2562.85
1.115,114.059,-56.636,2565.385
1.129,114.059,-56.636,2565.385
1.144,114.06,-56.636,2573.569
1.158,114.06,-56.637,2575.723
1.173,114.06,-56.637,2575.723
1.187,114.06,-56.637,2575.656
1.202,114.06,-56.637,2574.155
1.216,114.06,-56.638,2570.461
1.231,114.06,-56.638,2566.151
1.245,114.06,-56.638,2562.776
