Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (2) (mean)
2.526,109.426,-55.182,1809.387
2.541,109.427,-55.182,1807.333
2.555,109.427,-55.183,1805.121
2.57,109.427,-55.183,1803.756
2.584,109.427,-55.183,1803.756
2.598,109.427,-55.183,1802.083
2.613,109.427,-55.183,1801.27
2.627,109.427,-55.184,1799.261
2.642,109.427,-55.184,1797.37
2.656,109.427,-55.184,1795.495
2.671,109.427,-55.184,1793.917
2.685,109.427,-55.185,1792.312
2.699,109.427,-55.185,1790.355
2.714,109.428,-55.185,1788.776
2.728,109.428,-55.185,1786.721
2.743,109.428,-55.186,1786.721
2.757,109.428,-55.186,1785.096
2.772,109.428,-55.186,1783.663
2.786,109.428,-55.186,1782.022
2.801,109.428,-55.187,1780.292
2.815,109.428,-55.187,1778.884
2.829,109.428,-55.187,1776.886
2.844,109.428,-55.187,1775.367
2.858,109.428,-55.188,1774.288
2.873,109.428,-55.188,1772.113
2.887,109.428,-55.188,1772.113
2.902,109.429,-55.188,1770.746
2.916,109.429,-55.189,1768.429
2.93,109.429,-55.189,1766.385
2.945,109.429,-55.189,1765.547
2.959,109.429,-55.189,1765.572
2.974,109.429,-55.189,1763.803
2.988,109.429,-55.19,1762.081
0,109.411,-55.14,2131.75
0.014,109.411,-55.14,2125.663
0.029,109.411,-55.141,2123.298
0.043,109.411,-55.141,2126.794
0.058,109.411,-55.141,2121.681
0.072,109.411,-55.141,2119.309
0.087,109.411,-55.142,2119.309
0.101,109.411,-55.142,2119.309
0.116,109.412,-55.142,2120.244
0.13,109.412,-55.142,2114.19
0.145,109.412,-55.143,2111.5
0.159,109.412,-55.143,2107.175
0.174,109.412,-55.143,2087.711
0.188,109.412,-55.143,2052.358
0.203,109.412,-55.144,2053.588
0.217,109.412,-55.144,2043.867
0.232,109.412,-55.144,2037.948
0.246,109.412,-55.144,2032.014
0.261,109.412,-55.145,2034.326
0.275,109.412,-55.145,2025.584
0.289,109.413,-55.145,2020.917
0.304,109.413,-55.145,2021.021
0.318,109.413,-55.145,2019.103
0.333,109.413,-55.146,2019.264
0.347,109.413,-55.146,2020.041
0.362,109.413,-55.146,2019.518
0.376,109.413,-55.146,2019.724
0.391,109.413,-55.147,2019.049
0.405,109.413,-55.147,2021.884
0.42,109.413,-55.147,2011.885
0.434,109.413,-55.147,2013.859
0.449,109.413,-55.148,2008.97
0.463,109.413,-55.148,2001.985
0.478,109.414,-55.148,1995.632
0.492,109.414,-55.148,1991.587
0.507,109.414,-55.149,1988.027
0.521,109.414,-55.149,1993.259
0.536,109.414,-55.149,1993.593
0.55,109.414,-55.149,1992.041
0.564,109.414,-55.15,1992.041
0.579,109.414,-55.15,1990.432
0.593,109.414,-55.15,1992.026
0.608,109.414,-55.15,1999.159
0.622,109.414,-55.151,1998.735
0.637,109.414,-55.151,1997.856
0.651,109.415,-55.151,2002.055
0.666,109.415,-55.151,1999.214
0.68,109.415,-55.152,1996.293
0.695,109.415,-55.152,1992.669
0.709,109.415,-55.152,1992.669
0.724,109.415,-55.152,1984.993
0.738,109.415,-55.152,1985.308
0.753,109.415,-55.153,1980.785
0.767,109.415,-55.153,1978.009
0.782,109.415,-55.153,1971.281
0.796,109.415,-55.153,1966.11
0.811,109.415,-55.154,1964.293
0.825,109.415,-55.154,1956.909
0.839,109.416,-55.154,1946.182
0.854,109.416,-55.154,1939.192
0.868,109.416,-55.155,1939.192
0.883,109.416,-55.155,1934.144
0.897,109.416,-55.155,1929.838
0.912,109.416,-55.155,1926.3
0.926,109.416,-55.156,1923.054
0.941,109.416,-55.156,1926.907
0.955,109.416,-55.156,1922.552
0.97,109.416,-55.156,1914.525
0.984,109.416,-55.157,1912.221
0.999,109.416,-55.157,1916.726
1.013,109.416,-55.157,1913.407
1.028,109.417,-55.157,1919.347
1.042,109.417,-55.158,1922.68
1.057,109.417,-55.158,1922.627
1.071,109.417,-55.158,1912.014
