Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
0,89.781,-57.169,-206.59
0.014,89.781,-57.169,-207.466
0.029,89.781,-57.17,-207.466
0.043,89.781,-57.17,-209.424
0.058,89.781,-57.17,-210.239
0.072,89.781,-57.17,-211.456
0.087,89.781,-57.171,-212.657
0.101,89.781,-57.171,-215.405
0.116,89.781,-57.171,-230.124
0.13,89.781,-57.171,-230.124
0.145,89.781,-57.172,-230.124
0.159,89.781,-57.172,-260.929
0.174,89.781,-57.172,-274.146
0.188,89.781,-57.172,-288.262
0.203,89.781,-57.173,-304.153
0.217,89.781,-57.173,-318.518
0.232,89.781,-57.173,-334.745
0.246,89.781,-57.173,-348.335
0.26,89.781,-57.174,-362.567
0.275,89.781,-57.174,-375.762
0.289,89.781,-57.174,-375.762
0.304,89.781,-57.174,-388.406
0.318,89.781,-57.175,-396.598
0.333,89.781,-57.175,-401.113
0.347,89.781,-57.175,-403.523
0.362,89.781,-57.175,-403.039
0.376,89.781,-57.176,-401.139
0.391,89.781,-57.176,-400.059
0.405,89.781,-57.176,-399.697
0.42,89.781,-57.176,-398.47
0.434,89.781,-57.177,-398.036
0.449,89.781,-57.177,-398.036
0.463,89.781,-57.177,-399.327
0.478,89.782,-57.177,-400.235
0.492,89.782,-57.178,-399.812
0.507,89.782,-57.178,-400.889
0.521,89.782,-57.178,-400.474
0.535,89.782,-57.178,-400.321
0.55,89.782,-57.179,-399.681
0.564,89.782,-57.179,-399.274
0.579,89.782,-57.179,-400.413
0.593,89.782,-57.179,-400.413
0.608,89.782,-57.18,-401.355
0.622,89.782,-57.18,-402.451
0.637,89.782,-57.18,-403.908
0.651,89.782,-57.18,-403.934
0.666,89.782,-57.18,-405.598
0.68,89.782,-57.181,-407.595
0.695,89.782,-57.181,-409.114
0.709,89.782,-57.181,-409.9
0.724,89.782,-57.181,-407.584
0.738,89.782,-57.182,-406.86
0.753,89.782,-57.182,-406.86
0.767,89.782,-57.182,-407.67
0.781,89.782,-57.182,-408.965
0.796,89.782,-57.183,-411.166
0.81,89.782,-57.183,-414.327
0.825,89.782,-57.183,-419.206
