Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (5) (mean)
0,103.092,-56.157,2366.9
0.014,103.092,-56.158,2366.9
0.029,103.092,-56.158,2364.659
0.043,103.092,-56.158,2363.644
0.058,103.092,-56.158,2360.527
0.072,103.092,-56.159,2359.267
0.087,103.093,-56.159,2357.217
0.101,103.093,-56.159,2355.898
0.116,103.093,-56.159,2353.335
0.13,103.093,-56.16,2353.926
0.145,103.093,-56.16,2351.627
0.159,103.093,-56.16,2351.209
0.174,103.093,-56.16,2346.965
0.188,103.093,-56.161,2343.403
0.203,103.093,-56.161,2337.926
0.217,103.093,-56.161,2337.617
0.232,103.093,-56.161,2336.272
0.246,103.093,-56.162,2336.844
0.261,103.093,-56.162,2335.739
0.275,103.094,-56.162,2332.379
0.29,103.094,-56.162,2332.379
0.304,103.094,-56.162,2327.101
0.319,103.094,-56.163,2324.683
0.333,103.094,-56.163,2317.432
0.348,103.094,-56.163,2312.374
0.362,103.094,-56.163,2308.692
0.377,103.094,-56.164,2301.176
0.391,103.094,-56.164,2296.68
0.406,103.094,-56.164,2293.927
0.42,103.094,-56.164,2291.96
0.435,103.094,-56.165,2288.251
0.449,103.095,-56.165,2288.251
0.464,103.095,-56.165,2285.165
0.478,103.095,-56.165,2282.614
0.493,103.095,-56.166,2279.827
0.507,103.095,-56.166,2278.286
0.522,103.095,-56.166,2276.656
0.536,103.095,-56.166,2275.617
0.55,103.095,-56.167,2273.273
0.565,103.095,-56.167,2270.423
0.579,103.095,-56.167,2269.585
0.594,103.095,-56.167,2270.486
0.608,103.095,-56.168,2268.481
0.623,103.095,-56.168,2266.445
0.637,103.096,-56.168,2262.811
0.652,103.096,-56.168,2259.678
0.666,103.096,-56.169,2256.422
0.681,103.096,-56.169,2254.237
0.695,103.096,-56.169,2251.309
0.71,103.096,-56.169,2249.673
0.724,103.096,-56.169,2247.734
0.739,103.096,-56.17,2246.165
0.753,103.096,-56.17,2246.165
0.768,103.096,-56.17,2243.385
0.782,103.096,-56.17,2241.31
0.797,103.096,-56.171,2239.987
0.811,103.097,-56.171,2239.23
0.826,103.097,-56.171,2235.023
0.84,103.097,-56.171,2232.877
0.855,103.097,-56.172,2231.709
0.869,103.097,-56.172,2230.348
0.884,103.097,-56.172,2228.455
0.898,103.097,-56.172,2226.505
0.913,103.097,-56.173,2226.99
0.927,103.097,-56.173,2224.402
0.942,103.097,-56.173,2222.667
0.956,103.097,-56.173,2220.86
0.971,103.097,-56.174,2220.646
0.985,103.097,-56.174,2218.78
1,103.098,-56.174,2216.382
1.014,103.098,-56.174,2213.184
1.029,103.098,-56.175,2211.515
1.043,103.098,-56.175,2209.776
1.058,103.098,-56.175,2209.776
1.072,103.098,-56.175,2208.113
1.087,103.098,-56.176,2205.892
1.101,103.098,-56.176,2205.112
1.115,103.098,-56.176,2201.972
1.13,103.098,-56.176,2202.137
1.144,103.098,-56.176,2201.694
1.159,103.098,-56.177,2200.098
1.173,103.099,-56.177,2196.132
1.188,103.099,-56.177,2192.825
1.202,103.099,-56.177,2192.021
1.217,103.099,-56.178,2189.813
1.231,103.099,-56.178,2188.392
1.246,103.099,-56.178,2187.17
1.26,103.099,-56.178,2188.329
1.275,103.099,-56.179,2188.713
1.289,103.099,-56.179,2188.512
1.304,103.099,-56.179,2187.524
1.318,103.099,-56.179,2184.448
1.333,103.099,-56.18,2178.342
1.347,103.099,-56.18,2176.085
1.362,103.1,-56.18,2174.466
1.376,103.1,-56.18,2169.97
1.391,103.1,-56.181,2171.153
1.405,103.1,-56.181,2167.955
1.42,103.1,-56.181,2165.377
1.434,103.1,-56.181,2161.584
1.449,103.1,-56.182,2159.579
1.463,103.1,-56.182,2156.717
1.478,103.1,-56.182,2154.72
1.492,103.1,-56.182,2152.566
1.507,103.1,-56.183,2150.586
1.521,103.1,-56.183,2151.295
1.536,103.101,-56.183,2151.295
1.55,103.101,-56.183,2150.392
1.565,103.101,-56.183,2145.486
1.579,103.101,-56.184,2141.727
1.594,103.101,-56.184,2139.47
1.608,103.101,-56.184,2138.186
1.623,103.101,-56.184,2136.714
1.637,103.101,-56.185,2135.511
1.651,103.101,-56.185,2134.328
1.666,103.101,-56.185,2131.769
1.68,103.101,-56.185,2129.582
1.695,103.101,-56.186,2129.582
1.709,103.101,-56.186,2128.364
1.724,103.102,-56.186,2126.705
1.738,103.102,-56.186,2125.658
1.753,103.102,-56.187,2124.708
1.767,103.102,-56.187,2122.077
1.782,103.102,-56.187,2120.691
1.796,103.102,-56.187,2118.996
1.811,103.102,-56.188,2117.047
1.825,103.102,-56.188,2115.027
1.84,103.102,-56.188,2114.437
1.854,103.102,-56.188,2114.437
1.869,103.102,-56.189,2108.996
1.883,103.102,-56.189,2107.105
1.898,103.103,-56.189,2105.166
1.912,103.103,-56.189,2103.501
1.927,103.103,-56.189,2101.387
1.941,103.103,-56.19,2099.654
1.956,103.103,-56.19,2098.641
1.97,103.103,-56.19,2098.381
1.985,103.103,-56.19,2093.562
1.999,103.103,-56.191,2093.562
2.014,103.103,-56.191,2091.435
2.028,103.103,-56.191,2089.31
2.043,103.103,-56.191,2087.618
2.057,103.103,-56.192,2086.397
2.072,103.103,-56.192,2084.538
2.086,103.104,-56.192,2082.777
2.101,103.104,-56.192,2080.587
2.115,103.104,-56.193,2078.581
2.13,103.104,-56.193,2081.706
2.144,103.104,-56.193,2082.382
2.159,103.104,-56.193,2079.111
2.173,103.104,-56.194,2082.855
2.187,103.104,-56.194,2087.274
2.202,103.104,-56.194,2088.371
2.216,103.104,-56.194,2088.371
2.231,103.104,-56.195,2087.271
2.245,103.104,-56.195,2085.784
2.26,103.105,-56.195,2082.683
2.274,103.105,-56.195,2079.937
2.289,103.105,-56.196,2077.59
2.303,103.105,-56.196,2074.269
2.318,103.105,-56.196,2074.269
2.332,103.105,-56.196,2072.126
2.347,103.105,-56.196,2069.555
2.361,103.105,-56.197,2066.638
2.376,103.105,-56.197,2064.003
2.39,103.105,-56.197,2061.75
2.405,103.105,-56.197,2058.936
2.419,103.105,-56.198,2055.708
2.434,103.105,-56.198,2051.756
2.448,103.106,-56.198,2050.098
2.463,103.106,-56.198,2050.098
2.477,103.106,-56.199,2048.297
2.492,103.106,-56.199,2045.255
2.506,103.106,-56.199,2043.455
2.521,103.106,-56.199,2040.026
2.535,103.106,-56.2,2037.968
2.55,103.106,-56.2,2035.917
2.564,103.106,-56.2,2032.557
2.579,103.106,-56.2,2029.836
2.593,103.106,-56.201,2027.63
2.608,103.106,-56.201,2024.119
2.622,103.107,-56.201,2024.779
2.637,103.107,-56.201,2021.527
2.651,103.107,-56.202,2018.476
2.666,103.107,-56.202,2017.014
2.68,103.107,-56.202,2015.967
2.695,103.107,-56.202,2013.268
2.709,103.107,-56.203,2010.223
2.723,103.107,-56.203,2008.674
2.738,103.107,-56.203,2005.487
2.752,103.107,-56.203,2003.4
2.767,103.107,-56.203,2000.696
2.781,103.107,-56.204,2000.917
2.796,103.107,-56.204,1998.482
2.81,103.108,-56.204,1995.751
0,103.093,-56.158,2365.024
0.014,103.093,-56.158,2365.024
0.029,103.093,-56.158,2363.221
0.043,103.093,-56.158,2361.062
0.058,103.093,-56.159,2359.425
0.072,103.093,-56.159,2357.217
0.087,103.093,-56.159,2355.898
0.101,103.093,-56.159,2353.926
0.116,103.093,-56.16,2353.944
0.13,103.093,-56.16,2352.191
0.145,103.094,-56.16,2349.543
0.159,103.094,-56.16,2347.552
0.173,103.094,-56.161,2342.409
0.188,103.094,-56.161,2336.925
0.202,103.094,-56.161,2332.5
0.217,103.094,-56.161,2328.093
0.231,103.094,-56.162,2325.951
0.246,103.094,-56.162,2328.375
0.26,103.094,-56.162,2327.49
0.275,103.094,-56.162,2327.49
0.289,103.094,-56.162,2325.236
0.304,103.094,-56.163,2322.83
0.318,103.095,-56.163,2312.67
0.332,103.095,-56.163,2308.265
0.347,103.095,-56.163,2305.662
0.361,103.095,-56.164,2299.431
0.376,103.095,-56.164,2296.68
0.39,103.095,-56.164,2292.745
0.405,103.095,-56.164,2290.833
0.419,103.095,-56.165,2285.558
0.434,103.095,-56.165,2285.558
0.448,103.095,-56.165,2283.418
0.463,103.095,-56.165,2281.523
0.477,103.095,-56.166,2279.21
0.492,103.095,-56.166,2276.912
0.506,103.096,-56.166,2275.985
0.52,103.096,-56.166,2277.115
0.535,103.096,-56.167,2275.216
