Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (4) (mean)
0.232,96.305,-56.876,1583.398
0.246,96.305,-56.876,1568.211
0.261,96.305,-56.876,1553.981
0.275,96.305,-56.877,1541.973
0.29,96.305,-56.877,1539.627
0.304,96.305,-56.877,1541.186
0.319,96.305,-56.877,1544.515
0.333,96.305,-56.878,1544.515
0.348,96.305,-56.878,1547.693
0.362,96.305,-56.878,1550.936
0.377,96.305,-56.878,1550.936
0.391,96.305,-56.879,1552.257
0.406,96.305,-56.879,1553.464
0.42,96.305,-56.879,1559.948
0.434,96.305,-56.879,1558.394
0.449,96.305,-56.88,1558.394
0.463,96.305,-56.88,1557.368
0.478,96.305,-56.88,1557.368
0.492,96.306,-56.88,1556.944
0.507,96.306,-56.881,1558.21
0.521,96.306,-56.881,1559.105
0.536,96.306,-56.881,1558.013
0.55,96.306,-56.881,1558.013
0.565,96.306,-56.881,1559.338
0.579,96.306,-56.882,1561.726
0.594,96.306,-56.882,1560.148
0.608,96.306,-56.882,1555.821
0.623,96.306,-56.882,1555.493
0.637,96.306,-56.883,1555.493
0.652,96.306,-56.883,1557.872
0.666,96.306,-56.883,1559.632
0.681,96.306,-56.883,1559.822
0.695,96.306,-56.884,1562.721
0.71,96.306,-56.884,1561.811
0.724,96.306,-56.884,1560.703
0.739,96.306,-56.884,1559.109
0.753,96.306,-56.885,1557.428
0.768,96.306,-56.885,1556.631
0.782,96.306,-56.885,1559.04
0.797,96.307,-56.885,1555.397
0.811,96.307,-56.886,1551.162
0.826,96.307,-56.886,1552.942
0.84,96.307,-56.886,1552.764
0.855,96.307,-56.886,1552.593
0.869,96.307,-56.887,1555.615
0.883,96.307,-56.887,1555.552
0.898,96.307,-56.887,1555.283
0.912,96.307,-56.887,1555.366
0.927,96.307,-56.888,1555.854
0.941,96.307,-56.888,1555.854
0.956,96.307,-56.888,1560.044
0.97,96.307,-56.888,1561.932
0.985,96.307,-56.889,1564.926
0.999,96.307,-56.889,1568.242
1.014,96.307,-56.889,1572.396
1.028,96.307,-56.889,1576.415
1.043,96.307,-56.89,1581.207
1.057,96.307,-56.89,1589.944
1.072,96.307,-56.89,1594.532
1.086,96.307,-56.89,1597.551
1.101,96.307,-56.891,1593.839
1.115,96.308,-56.891,1598.228
1.13,96.308,-56.891,1603.072
1.144,96.308,-56.891,1611.69
1.159,96.308,-56.891,1617.531
1.173,96.308,-56.892,1622.223
1.188,96.308,-56.892,1619.832
1.202,96.308,-56.892,1623.781
1.217,96.308,-56.892,1623.781
1.231,96.308,-56.893,1624.383
1.246,96.308,-56.893,1622.851
1.26,96.308,-56.893,1622.851
1.275,96.308,-56.893,1622.5
1.289,96.308,-56.894,1615.565
1.303,96.308,-56.894,1622.983
1.318,96.308,-56.894,1622.983
1.332,96.308,-56.894,1626.198
1.347,96.308,-56.895,1627.941
1.361,96.308,-56.895,1630.163
1.376,96.308,-56.895,1632.658
1.39,96.308,-56.895,1635.464
1.405,96.308,-56.896,1638.099
1.419,96.308,-56.896,1638.099
1.434,96.309,-56.896,1640.934
1.448,96.309,-56.896,1644.02
1.463,96.309,-56.897,1646.94
1.477,96.309,-56.897,1649.496
1.492,96.309,-56.897,1652.329
1.506,96.309,-56.897,1654.959
1.521,96.309,-56.898,1654.378
1.535,96.309,-56.898,1653.722
1.55,96.309,-56.898,1652.76
1.564,96.309,-56.898,1651.889
1.579,96.309,-56.899,1651.889
1.593,96.309,-56.899,1653.98
1.608,96.309,-56.899,1653.151
1.622,96.309,-56.899,1652.598
0,96.304,-56.872,1688.068
0.014,96.304,-56.872,1688.068
0.029,96.304,-56.872,1687.568
0.043,96.304,-56.873,1686.927
0.058,96.304,-56.873,1685.942
0.072,96.304,-56.873,1685.377
0.087,96.304,-56.873,1685.085
0.101,96.304,-56.874,1684.454
0.116,96.304,-56.874,1675.582
0.13,96.304,-56.874,1659.046
0.145,96.304,-56.874,1644.857
0.159,96.304,-56.875,1637.085
0.174,96.304,-56.875,1637.085
0.188,96.304,-56.875,1627.275
0.203,96.304,-56.875,1613.717
0.217,96.304,-56.876,1598.07
0.232,96.304,-56.876,1580.439
0.246,96.304,-56.876,1567.006
0.261,96.304,-56.876,1553.058
0.275,96.304,-56.876,1541.678
0.29,96.305,-56.877,1539.573
0.304,96.305,-56.877,1541.186
0.318,96.305,-56.877,1543.417
0.333,96.305,-56.877,1543.417
0.347,96.305,-56.878,1546.544
0.362,96.305,-56.878,1550.082
0.376,96.305,-56.878,1552.418
0.391,96.305,-56.878,1551.839
0.405,96.305,-56.879,1553.464
0.42,96.305,-56.879,1556.676
0.434,96.305,-56.879,1559.266
0.449,96.305,-56.879,1558.705
0.463,96.305,-56.88,1557.677
0.478,96.305,-56.88,1557.29
0.492,96.305,-56.88,1556.944
0.507,96.305,-56.88,1557.487
0.521,96.305,-56.881,1558.37
0.536,96.305,-56.881,1558.007
0.55,96.305,-56.881,1560.341
0.565,96.305,-56.881,1562.042
0.579,96.305,-56.882,1563.679
0.594,96.305,-56.882,1559.294
0.608,96.306,-56.882,1555.821
0.622,96.306,-56.882,1554.755
0.637,96.306,-56.883,1554.755
0.651,96.306,-56.883,1556.688
0.666,96.306,-56.883,1557.678
0.68,96.306,-56.883,1559.822
0.695,96.306,-56.884,1560.259
0.709,96.306,-56.884,1559.905
0.724,96.306,-56.884,1558.666
0.738,96.306,-56.884,1557.062
0.753,96.306,-56.885,1552.585
0.767,96.306,-56.885,1556.631
0.782,96.306,-56.885,1556.631
0.796,96.306,-56.885,1555.397
0.811,96.306,-56.885,1551.162
0.825,96.306,-56.886,1549.615
0.84,96.306,-56.886,1549.615
