Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
2.547,114.039,-56.661,2484.45
2.562,114.039,-56.661,2482.012
2.576,114.039,-56.662,2480.289
2.591,114.039,-56.662,2480.289
2.605,114.039,-56.662,2477.323
2.62,114.039,-56.662,2478.422
2.634,114.039,-56.663,2475.61
2.649,114.04,-56.663,2475.61
2.663,114.04,-56.663,2475.197
2.678,114.04,-56.663,2474.138
2.692,114.04,-56.664,2471.865
2.707,114.04,-56.664,2472.57
2.721,114.04,-56.664,2470.678
2.736,114.04,-56.664,2469.471
2.75,114.04,-56.665,2467.901
2.764,114.04,-56.665,2465.684
2.779,114.04,-56.665,2464.45
2.793,114.04,-56.665,2464.45
2.808,114.04,-56.666,2461.267
2.822,114.04,-56.666,2459.716
2.837,114.04,-56.666,2455.019
2.851,114.04,-56.666,2452.771
2.866,114.04,-56.666,2450.405
2.88,114.04,-56.667,2448.443
2.895,114.04,-56.667,2446.49
2.909,114.04,-56.667,2444.374
2.924,114.04,-56.667,2442.138
2.938,114.04,-56.668,2445.085
2.953,114.04,-56.668,2442.507
2.967,114.041,-56.668,2440.372
2.982,114.041,-56.668,2440.255
2.996,114.041,-56.669,2438.128
3.011,114.041,-56.669,2433.086
3.025,114.041,-56.669,2430.039
3.039,114.041,-56.669,2427.505
3.054,114.041,-56.67,2424.319
3.068,114.041,-56.67,2421.696
3.083,114.041,-56.67,2418.752
3.097,114.041,-56.67,2418.752
3.112,114.041,-56.671,2415.223
0,114.033,-56.619,2724.07
0.014,114.033,-56.619,2722.278
0.029,114.033,-56.619,2720.945
0.043,114.033,-56.619,2719.671
0.058,114.033,-56.62,2717.612
0.072,114.033,-56.62,2702.87
0.087,114.033,-56.62,2686.511
0.101,114.033,-56.62,2686.511
0.116,114.033,-56.621,2652.297
0.13,114.033,-56.621,2637.341
0.144,114.033,-56.621,2626.169
0.159,114.034,-56.621,2626.169
0.173,114.034,-56.621,2616.464
0.188,114.034,-56.622,2616.464
0.202,114.034,-56.622,2601.186
0.217,114.034,-56.622,2594.507
0.231,114.034,-56.622,2589.658
0.246,114.034,-56.623,2585.686
0.26,114.034,-56.623,2584.466
0.274,114.034,-56.623,2585.93
0.289,114.034,-56.623,2589.763
0.303,114.034,-56.624,2589.763
0.318,114.034,-56.624,2593.05
0.332,114.034,-56.624,2595.434
0.347,114.034,-56.624,2598.003
0.361,114.034,-56.625,2600.383
0.376,114.034,-56.625,2603.324
0.39,114.034,-56.625,2606.476
0.404,114.034,-56.625,2609.628
0.419,114.034,-56.626,2613.756
0.433,114.034,-56.626,2621.978
0.448,114.034,-56.626,2626.79
0.462,114.035,-56.626,2626.79
0.477,114.035,-56.627,2628.712
0.491,114.035,-56.627,2629.234
0.506,114.035,-56.627,2631.62
0.52,114.035,-56.627,2631.62
0.534,114.035,-56.628,2627.012
0.549,114.035,-56.628,2621.418
0.563,114.035,-56.628,2615.14
0.578,114.035,-56.628,2609.066
0.592,114.035,-56.629,2603.434
0.607,114.035,-56.629,2603.434
0.621,114.035,-56.629,2599.385
