Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
2.541,114.03,-56.661,2458.506
2.556,114.03,-56.662,2457.847
2.57,114.03,-56.662,2455.878
2.585,114.03,-56.662,2452.341
2.599,114.03,-56.662,2449.433
2.613,114.03,-56.663,2449.433
2.628,114.03,-56.663,2449.859
2.642,114.03,-56.663,2448.579
2.657,114.03,-56.663,2448.579
2.671,114.03,-56.664,2446.393
2.686,114.03,-56.664,2444.43
2.7,114.03,-56.664,2443.244
2.715,114.03,-56.664,2439.391
2.729,114.03,-56.665,2437.64
2.743,114.03,-56.665,2436.06
2.758,114.03,-56.665,2436.06
2.772,114.03,-56.665,2434.83
2.787,114.03,-56.665,2433.994
2.801,114.031,-56.666,2432.111
2.816,114.031,-56.666,2432.42
2.83,114.031,-56.666,2431.619
2.844,114.031,-56.666,2430.068
2.859,114.031,-56.667,2427.974
2.873,114.031,-56.667,2425.642
2.888,114.031,-56.667,2423.96
2.902,114.031,-56.667,2421.225
2.917,114.031,-56.668,2421.225
2.931,114.031,-56.668,2418.67
2.946,114.031,-56.668,2419.931
2.96,114.031,-56.668,2417.965
2.974,114.031,-56.669,2415.243
2.989,114.031,-56.669,2408.523
3.003,114.031,-56.669,2409.913
3.018,114.031,-56.669,2407.714
3.032,114.031,-56.67,2406.381
3.047,114.031,-56.67,2405.342
3.061,114.031,-56.67,2402.368
3.076,114.031,-56.67,2400.696
3.09,114.031,-56.671,2401.131
3.104,114.031,-56.671,2400.716
0,114.022,-56.619,2716.611
0.014,114.022,-56.619,2715.043
0.029,114.022,-56.619,2713.32
0.043,114.023,-56.62,2712.015
0.058,114.023,-56.62,2710.706
0.072,114.023,-56.62,2708.961
0.087,114.023,-56.62,2696.657
0.101,114.023,-56.62,2678.99
0.116,114.023,-56.621,2661.031
0.13,114.023,-56.621,2643.728
0.145,114.023,-56.621,2628.159
0.159,114.023,-56.621,2628.159
0.174,114.023,-56.622,2617.504
0.188,114.023,-56.622,2607.282
0.203,114.023,-56.622,2607.282
0.217,114.023,-56.622,2593.926
0.232,114.023,-56.623,2588.496
0.246,114.023,-56.623,2583.861
0.261,114.023,-56.623,2579.103
0.275,114.023,-56.623,2576.138
0.289,114.023,-56.624,2576.286
0.304,114.023,-56.624,2576.981
0.318,114.023,-56.624,2576.286
0.333,114.023,-56.624,2585.805
0.347,114.023,-56.625,2589.885
0.362,114.023,-56.625,2591.854
0.376,114.024,-56.625,2589.168
0.391,114.024,-56.625,2589.549
0.405,114.024,-56.626,2591.255
0.42,114.024,-56.626,2595.638
0.434,114.024,-56.626,2599.492
0.449,114.024,-56.626,2604.215
0.463,114.024,-56.627,2604.215
0.478,114.024,-56.627,2610.156
0.492,114.024,-56.627,2608.217
0.507,114.024,-56.627,2609.357
0.521,114.024,-56.628,2613.769
0.535,114.024,-56.628,2611.105
0.55,114.024,-56.628,2605.463
0.564,114.024,-56.628,2601.486
0.579,114.024,-56.629,2599.851
0.593,114.024,-56.629,2595.841
0.608,114.024,-56.629,2597.698
0.622,114.024,-56.629,2594.8
0.637,114.024,-56.63,2591.282
0.651,114.024,-56.63,2585.193
0.666,114.024,-56.63,2578.41
0.68,114.024,-56.63,2571.427
0.695,114.025,-56.63,2564.953
0.709,114.025,-56.631,2559.796
0.724,114.025,-56.631,2553.587
0.738,114.025,-56.631,2546.497
0.753,114.025,-56.631,2541.299
0.767,114.025,-56.632,2541.299
0.782,114.025,-56.632,2536.684
0.796,114.025,-56.632,2534.13
0.81,114.025,-56.632,2533.309
0.825,114.025,-56.633,2533.309
0.839,114.025,-56.633,2539.162
0.854,114.025,-56.633,2537.293
0.868,114.025,-56.633,2534.389
0.883,114.025,-56.634,2532.323
0.897,114.025,-56.634,2530.222
0.912,114.025,-56.634,2530.222
0.926,114.025,-56.634,2531.656
0.941,114.025,-56.635,2533.923
0.955,114.025,-56.635,2533.923
0.97,114.025,-56.635,2537.784
0.984,114.025,-56.635,2537.784
0.999,114.025,-56.636,2535.146
1.013,114.025,-56.636,2529.482
1.028,114.026,-56.636,2523.666
1.042,114.026,-56.636,2518.322
1.057,114.026,-56.637,2512.4
1.071,114.026,-56.637,2512.4
1.085,114.026,-56.637,2508.309
1.1,114.026,-56.637,2504.127
1.114,114.026,-56.638,2505.051
1.129,114.026,-56.638,2508.428
1.143,114.026,-56.638,2510.242
1.158,114.026,-56.638,2509.294
1.172,114.026,-56.639,2508.36
1.187,114.026,-56.639,2507.788
1.201,114.026,-56.639,2505.938
1.216,114.026,-56.639,2505.114
1.23,114.026,-56.64,2505.114
1.245,114.026,-56.64,2508.274
1.259,114.026,-56.64,2511.424
1.274,114.026,-56.64,2513.627
1.288,114.026,-56.64,2515.111
1.303,114.026,-56.641,2513.888
1.317,114.026,-56.641,2513.422
1.332,114.026,-56.641,2513.97
1.346,114.027,-56.641,2514.199
1.36,114.027,-56.642,2514.826
1.375,114.027,-56.642,2514.826
1.389,114.027,-56.642,2512.706
1.404,114.027,-56.642,2508.28
1.418,114.027,-56.643,2503.993
1.433,114.027,-56.643,2500.517
1.447,114.027,-56.643,2497.837
1.462,114.027,-56.643,2497.563
1.476,114.027,-56.644,2496.455
1.491,114.027,-56.644,2496.455
1.505,114.027,-56.644,2494.123
1.52,114.027,-56.644,2492.963
1.534,114.027,-56.645,2492.963
1.549,114.027,-56.645,2491.413
1.563,114.027,-56.645,2490.547
1.578,114.027,-56.645,2487.543
1.592,114.027,-56.646,2484.435
1.606,114.027,-56.646,2479.832
1.621,114.027,-56.646,2473.422
1.635,114.027,-56.646,2468.696
1.65,114.027,-56.647,2465.134
1.664,114.028,-56.647,2460.252
1.679,114.028,-56.647,2460.252
1.693,114.028,-56.647,2460.463
1.708,114.028,-56.648,2460.463
1.722,114.028,-56.648,2463.885
1.737,114.028,-56.648,2462.361
1.751,114.028,-56.648,2463.201
1.766,114.028,-56.649,2467.413
1.78,114.028,-56.649,2469.965
1.795,114.028,-56.649,2472.77
1.809,114.028,-56.649,2475.254
1.824,114.028,-56.649,2477.686
1.838,114.028,-56.65,2477.686
1.853,114.028,-56.65,2477.98
1.867,114.028,-56.65,2477.725
1.881,114.028,-56.65,2478.134
1.896,114.028,-56.651,2475
1.91,114.028,-56.651,2470.802
1.925,114.028,-56.651,2467.881
1.939,114.028,-56.651,2467.881
1.954,114.028,-56.652,2467.505
1.968,114.028,-56.652,2465.969
1.983,114.028,-56.652,2465.969
1.997,114.029,-56.652,2465.067
2.012,114.029,-56.653,2463.811
2.026,114.029,-56.653,2463.811
2.041,114.029,-56.653,2466.766
2.055,114.029,-56.653,2467.956
2.07,114.029,-56.654,2465.857
2.084,114.029,-56.654,2463.961
