Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.91,113.997,-56.652,2460.153
1.925,113.997,-56.652,2458.407
1.939,113.997,-56.653,2463.228
1.954,113.997,-56.653,2456.416
1.968,113.997,-56.653,2457.322
1.983,113.997,-56.653,2456.885
1.997,113.997,-56.654,2458.323
2.012,113.997,-56.654,2460.174
2.026,113.997,-56.654,2461.49
2.041,113.997,-56.654,2461.675
2.055,113.997,-56.655,2461.441
2.07,113.997,-56.655,2461.441
2.084,113.997,-56.655,2460.669
2.099,113.997,-56.655,2457.484
2.113,113.997,-56.656,2457.08
2.127,113.997,-56.656,2456.859
2.142,113.997,-56.656,2456.885
2.156,113.997,-56.656,2458.263
2.171,113.997,-56.657,2460.116
2.185,113.997,-56.657,2461.329
2.2,113.997,-56.657,2460.886
2.214,113.997,-56.657,2460.886
2.229,113.998,-56.658,2461.734
2.243,113.998,-56.658,2462.754
2.258,113.998,-56.658,2464.506
2.272,113.998,-56.658,2466.584
2.287,113.998,-56.658,2467.238
2.301,113.998,-56.659,2465.843
2.316,113.998,-56.659,2464.116
2.33,113.998,-56.659,2462.29
2.345,113.998,-56.659,2460.35
2.359,113.998,-56.66,2457.871
2.374,113.998,-56.66,2457.871
2.388,113.998,-56.66,2455.832
2.402,113.998,-56.66,2453.79
2.417,113.998,-56.661,2452.499
2.431,113.998,-56.661,2450.889
2.446,113.998,-56.661,2448.578
2.46,113.998,-56.661,2446.413
2.475,113.998,-56.662,2445.03
2.489,113.998,-56.662,2443.672
2.504,113.998,-56.662,2442.498
2.518,113.998,-56.662,2441.334
2.533,113.998,-56.663,2441.334
2.547,113.998,-56.663,2439.03
2.562,113.999,-56.663,2437.585
2.576,113.999,-56.663,2436.281
2.591,113.999,-56.664,2434.458
2.605,113.999,-56.664,2432.403
2.62,113.999,-56.664,2430.54
2.634,113.999,-56.664,2428.407
2.649,113.999,-56.665,2426.041
2.663,113.999,-56.665,2423.933
2.677,113.999,-56.665,2423.933
2.692,113.999,-56.665,2421.693
2.706,113.999,-56.666,2420.033
2.721,113.999,-56.666,2418.74
2.735,113.999,-56.666,2416.946
2.75,113.999,-56.666,2415.469
2.764,113.999,-56.667,2413.994
2.779,113.999,-56.667,2413.042
2.793,113.999,-56.667,2411.404
2.808,113.999,-56.667,2409.31
2.822,113.999,-56.667,2408.465
2.837,113.999,-56.668,2408.465
2.851,113.999,-56.668,2403.427
2.866,113.999,-56.668,2403.459
2.88,113.999,-56.668,2401.72
2.895,114,-56.669,2399.699
2.909,114,-56.669,2398.439
2.923,114,-56.669,2397.753
2.938,114,-56.669,2395.749
2.952,114,-56.67,2394.605
2.967,114,-56.67,2392.648
2.981,114,-56.67,2392.648
2.996,114,-56.67,2391.186
3.01,114,-56.671,2389.365
3.025,114,-56.671,2387.304
