Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (2) (mean)
2.537,109.371,-55.187,1701.972
2.552,109.372,-55.187,1702.543
2.566,109.372,-55.188,1701.447
2.581,109.372,-55.188,1700.351
2.595,109.372,-55.188,1699.433
2.61,109.372,-55.188,1699.232
2.624,109.372,-55.189,1698.125
2.639,109.372,-55.189,1696.907
2.653,109.372,-55.189,1695.521
2.668,109.372,-55.189,1693.846
0,109.358,-55.145,1871.385
0.014,109.358,-55.145,1871.385
0.029,109.358,-55.145,1870.056
0.043,109.359,-55.146,1869.991
0.058,109.359,-55.146,1868.036
0.072,109.359,-55.146,1866.652
0.087,109.359,-55.146,1865.174
0.101,109.359,-55.147,1863.643
0.116,109.359,-55.147,1865.258
0.13,109.359,-55.147,1863.74
0.145,109.359,-55.147,1862.218
0.159,109.359,-55.148,1860.976
0.174,109.359,-55.148,1849.693
0.188,109.359,-55.148,1831.815
0.203,109.359,-55.148,1817.288
0.217,109.36,-55.149,1803.588
0.232,109.36,-55.149,1790.867
0.246,109.36,-55.149,1772.944
0.261,109.36,-55.149,1753.241
0.275,109.36,-55.15,1753.241
0.289,109.36,-55.15,1739.654
0.304,109.36,-55.15,1723.8
0.318,109.36,-55.15,1707.111
0.333,109.36,-55.15,1688.715
0.347,109.36,-55.151,1677.589
0.362,109.36,-55.151,1677.589
0.376,109.36,-55.151,1670.469
0.391,109.36,-55.151,1673.955
0.405,109.361,-55.152,1676.169
0.42,109.361,-55.152,1680.817
0.434,109.361,-55.152,1685.452
0.449,109.361,-55.152,1685.667
0.463,109.361,-55.153,1684.678
0.478,109.361,-55.153,1688.167
0.492,109.361,-55.153,1692.582
0.507,109.361,-55.153,1694.155
0.521,109.361,-55.154,1696.667
0.536,109.361,-55.154,1700.814
0.55,109.361,-55.154,1705.302
0.565,109.361,-55.154,1714.632
0.579,109.362,-55.155,1714.632
0.593,109.362,-55.155,1718.582
0.608,109.362,-55.155,1721.359
0.622,109.362,-55.155,1720.42
0.637,109.362,-55.156,1724.793
0.651,109.362,-55.156,1727.294
0.666,109.362,-55.156,1729.202
0.68,109.362,-55.156,1730.72
0.695,109.362,-55.156,1732.446
0.709,109.362,-55.157,1735.114
0.724,109.362,-55.157,1735.114
0.738,109.362,-55.157,1734.379
0.753,109.362,-55.157,1733.224
