Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (5) (mean)
0,103.084,-56.138,2489.436
0.014,103.084,-56.139,2489.436
0.029,103.084,-56.139,2489.436
0.043,103.084,-56.139,2487.482
0.058,103.084,-56.139,2485.241
0.072,103.084,-56.14,2483.794
0.087,103.084,-56.14,2482.266
0.101,103.084,-56.14,2480.546
0.116,103.084,-56.14,2478.948
0.13,103.084,-56.141,2477.201
0.144,103.084,-56.141,2475.483
0.159,103.085,-56.141,2473.4
0.173,103.085,-56.141,2470.538
0.188,103.085,-56.141,2470.78
0.202,103.085,-56.142,2469.563
0.217,103.085,-56.142,2467.364
0.231,103.085,-56.142,2465.312
0.245,103.085,-56.142,2463.129
0.26,103.085,-56.143,2460.621
0.274,103.085,-56.143,2457.991
0.289,103.085,-56.143,2456.757
0.303,103.085,-56.143,2455.306
0.318,103.085,-56.144,2453.953
0.332,103.086,-56.144,2450.165
0.347,103.086,-56.144,2450.165
0.361,103.086,-56.144,2449.088
0.375,103.086,-56.145,2448.921
0.39,103.086,-56.145,2447.153
0.404,103.086,-56.145,2444.829
0.419,103.086,-56.145,2442.569
0.433,103.086,-56.146,2441.314
0.448,103.086,-56.146,2439.485
0.462,103.086,-56.146,2437.613
0.477,103.086,-56.146,2433.24
0.491,103.087,-56.146,2433.24
0.505,103.087,-56.147,2430.982
0.52,103.087,-56.147,2432.577
0.534,103.087,-56.147,2428.373
0.549,103.087,-56.147,2425.747
0.563,103.087,-56.148,2427.127
0.578,103.087,-56.148,2425.215
0.592,103.087,-56.148,2423.087
0.607,103.087,-56.148,2422.224
0.621,103.087,-56.149,2421.926
0.635,103.087,-56.149,2421.568
0.65,103.087,-56.149,2421.568
0.664,103.088,-56.149,2420.19
0.679,103.088,-56.15,2418.706
0.693,103.088,-56.15,2417.838
0.708,103.088,-56.15,2417.378
0.722,103.088,-56.15,2415.475
0.736,103.088,-56.151,2413.591
0.751,103.088,-56.151,2411.445
0.765,103.088,-56.151,2410.037
0.78,103.088,-56.151,2409.165
0.794,103.088,-56.152,2407.035
0.809,103.088,-56.152,2404.734
0.823,103.088,-56.152,2405.211
0.838,103.089,-56.152,2401.955
0.852,103.089,-56.152,2400.523
0.866,103.089,-56.153,2398.277
0.881,103.089,-56.153,2396.775
0.895,103.089,-56.153,2395.161
0.91,103.089,-56.153,2393.522
0.924,103.089,-56.154,2390.449
0.939,103.089,-56.154,2389.47
0.953,103.089,-56.154,2388.244
0.968,103.089,-56.154,2388.244
0.982,103.089,-56.155,2385.832
0.996,103.089,-56.155,2384.968
1.011,103.09,-56.155,2382.268
1.025,103.09,-56.155,2380.873
1.04,103.09,-56.156,2379.353
1.054,103.09,-56.156,2377.568
1.069,103.09,-56.156,2375.559
1.083,103.09,-56.156,2373.885
1.098,103.09,-56.157,2372.479
1.112,103.09,-56.157,2369.648
1.126,103.09,-56.157,2369.648
1.141,103.09,-56.157,2367.804
1.155,103.09,-56.158,2366.976
1.17,103.09,-56.158,2363.971
1.184,103.091,-56.158,2362.668
1.199,103.091,-56.158,2360.606
1.213,103.091,-56.158,2358.267
1.227,103.091,-56.159,2356.972
1.242,103.091,-56.159,2355.74
1.256,103.091,-56.159,2353.778
1.271,103.091,-56.159,2353.778
1.285,103.091,-56.16,2352.128
1.3,103.091,-56.16,2349.287
1.314,103.091,-56.16,2347.285
1.329,103.091,-56.16,2345.464
1.343,103.091,-56.161,2344.101
1.357,103.092,-56.161,2342.147
1.372,103.092,-56.161,2340.074
1.386,103.092,-56.161,2338.573
1.401,103.092,-56.162,2336.168
1.415,103.092,-56.162,2334.098
1.43,103.092,-56.162,2334.098
1.444,103.092,-56.162,2332.945
1.459,103.092,-56.163,2328.044
1.473,103.092,-56.163,2322.289
1.487,103.092,-56.163,2316.319
1.502,103.092,-56.163,2316.319
1.516,103.092,-56.164,2311.185
1.531,103.093,-56.164,2311.185
1.545,103.093,-56.164,2308.004
1.56,103.093,-56.164,2296.381
1.574,103.093,-56.164,2293.308
1.588,103.093,-56.165,2289.889
1.603,103.093,-56.165,2291.211
1.617,103.093,-56.165,2286.982
1.632,103.093,-56.165,2285.23
1.646,103.093,-56.166,2282.965
1.661,103.093,-56.166,2280.813
1.675,103.093,-56.166,2278.649
1.69,103.093,-56.166,2278.056
1.704,103.094,-56.167,2274.055
1.718,103.094,-56.167,2272.471
1.733,103.094,-56.167,2271.523
1.747,103.094,-56.167,2269.022
1.762,103.094,-56.168,2269.45
1.776,103.094,-56.168,2268.211
1.791,103.094,-56.168,2264.509
1.805,103.094,-56.168,2263.098
1.82,103.094,-56.169,2259.805
1.834,103.094,-56.169,2256.474
1.848,103.094,-56.169,2253.977
1.863,103.094,-56.169,2252.238
1.877,103.095,-56.17,2250.304
1.892,103.095,-56.17,2246.732
1.906,103.095,-56.17,2247.232
1.921,103.095,-56.17,2245.273
1.935,103.095,-56.17,2242.995
1.95,103.095,-56.171,2240.639
1.964,103.095,-56.171,2237.99
1.978,103.095,-56.171,2237.505
1.993,103.095,-56.171,2233.203
2.007,103.095,-56.172,2231.038
2.022,103.095,-56.172,2229.533
2.036,103.095,-56.172,2227.36
2.051,103.096,-56.172,2226.081
2.065,103.096,-56.173,2226.081
2.079,103.096,-56.173,2224.492
2.094,103.096,-56.173,2222.652
2.108,103.096,-56.173,2220.153
2.123,103.096,-56.174,2218.477
2.137,103.096,-56.174,2218.01
2.152,103.096,-56.174,2216.53
2.166,103.096,-56.174,2214.342
2.181,103.096,-56.175,2212.408
2.195,103.096,-56.175,2209.264
2.209,103.096,-56.175,2209.264
2.224,103.097,-56.175,2208.361
2.238,103.097,-56.176,2209.283
2.253,103.097,-56.176,2209.16
2.267,103.097,-56.176,2209.687
2.282,103.097,-56.176,2204.378
2.296,103.097,-56.176,2203.127
2.311,103.097,-56.177,2200.497
2.325,103.097,-56.177,2198.674
2.339,103.097,-56.177,2196.198
2.354,103.097,-56.177,2192.413
2.368,103.097,-56.178,2192.413
2.383,103.098,-56.178,2187.769
2.397,103.098,-56.178,2187.33
2.412,103.098,-56.178,2183.674
2.426,103.098,-56.179,2183.29
2.441,103.098,-56.179,2182.667
2.455,103.098,-56.179,2178.051
2.469,103.098,-56.179,2178.091
2.484,103.098,-56.18,2178.981
2.498,103.098,-56.18,2174.47
2.513,103.098,-56.18,2172.777
2.527,103.098,-56.18,2171.438
2.542,103.098,-56.181,2171.438
2.556,103.099,-56.181,2168.398
2.57,103.099,-56.181,2165.117
2.585,103.099,-56.181,2163.149
2.599,103.099,-56.182,2159.866
2.614,103.099,-56.182,2157.653
2.628,103.099,-56.182,2155.784
2.643,103.099,-56.182,2154.714
2.657,103.099,-56.182,2151.002
2.672,103.099,-56.183,2149.277
2.686,103.099,-56.183,2150.134
2.7,103.099,-56.183,2151.198
2.715,103.099,-56.183,2147.824
2.729,103.1,-56.184,2144.211
2.744,103.1,-56.184,2140.831
2.758,103.1,-56.184,2139.089
2.773,103.1,-56.184,2137.336
2.787,103.1,-56.185,2135.647
2.802,103.1,-56.185,2134.937
2.816,103.1,-56.185,2132.807
2.83,103.1,-56.185,2131.34
2.845,103.1,-56.186,2131.34
2.859,103.1,-56.186,2129.676
2.874,103.1,-56.186,2128.662
2.888,103.1,-56.186,2127.164
2.903,103.101,-56.187,2125.579
2.917,103.101,-56.187,2123.731
2.931,103.101,-56.187,2119.888
2.946,103.101,-56.187,2117.657
2.96,103.101,-56.188,2116.16
2.975,103.101,-56.188,2116.162
2.989,103.101,-56.188,2116.162
3.004,103.101,-56.188,2113.738
3.018,103.101,-56.188,2113.738
3.033,103.101,-56.189,2112.74
3.047,103.101,-56.189,2112.375
3.061,103.101,-56.189,2110.562
3.076,103.102,-56.189,2105.786
3.09,103.102,-56.19,2103.193
3.105,103.102,-56.19,2101.23
3.119,103.102,-56.19,2099.355
3.134,103.102,-56.19,2097.56
3.148,103.102,-56.191,2095.104
3.163,103.102,-56.191,2095.104
3.177,103.102,-56.191,2092.411
3.191,103.102,-56.191,2090.54
3.206,103.102,-56.192,2089.035
3.22,103.102,-56.192,2087.987
3.235,103.102,-56.192,2086.08
3.249,103.103,-56.192,2083.624
3.264,103.103,-56.193,2082.098
3.278,103.103,-56.193,2078.948
3.293,103.103,-56.193,2077.034
3.307,103.103,-56.193,2075.156
3.321,103.103,-56.194,2075.955
3.336,103.103,-56.194,2075.743
3.35,103.103,-56.194,2076.534
3.365,103.103,-56.194,2074.44
3.379,103.103,-56.194,2081.606
3.394,103.103,-56.195,2080.948
3.408,103.103,-56.195,2081.818
3.422,103.104,-56.195,2080.808
3.437,103.104,-56.195,2079.019
3.451,103.104,-56.196,2074.955
3.466,103.104,-56.196,2074.211
3.48,103.104,-56.196,2074.929
3.495,103.104,-56.196,2071.549
3.509,103.104,-56.197,2069.066
3.524,103.104,-56.197,2066.783
3.538,103.104,-56.197,2064.306
3.552,103.104,-56.197,2061.33
3.567,103.104,-56.198,2058.822
3.581,103.104,-56.198,2059.296
3.596,103.105,-56.198,2052.038
