Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
0.058,89.77,-57.17,-232.872
0.072,89.77,-57.17,-234.709
0.087,89.77,-57.17,-235.795
0.101,89.77,-57.17,-236.84
0.116,89.77,-57.171,-237.676
0.13,89.77,-57.171,-238.618
0.145,89.77,-57.171,-239.657
0.159,89.77,-57.171,-239.657
0.174,89.77,-57.172,-242.346
0.188,89.77,-57.172,-256.785
0.203,89.77,-57.172,-272.814
0.217,89.77,-57.172,-285.724
0.232,89.77,-57.173,-298.673
0.246,89.77,-57.173,-313.139
0.261,89.77,-57.173,-328.206
0.275,89.77,-57.173,-343.257
0.289,89.77,-57.174,-357.248
0.304,89.77,-57.174,-370.029
0.318,89.77,-57.174,-370.029
0.333,89.77,-57.174,-378.87
0.347,89.77,-57.175,-382.374
0.362,89.77,-57.175,-385.174
0.376,89.77,-57.175,-387.887
0.391,89.77,-57.175,-389.219
0.405,89.77,-57.176,-389.4
0.42,89.77,-57.176,-388.588
0.434,89.77,-57.176,-389.115
0.449,89.77,-57.176,-388.809
0.463,89.77,-57.177,-389.411
0.478,89.77,-57.177,-389.411
0.492,89.77,-57.177,-389.494
0.507,89.77,-57.177,-390.086
0.521,89.77,-57.178,-390.086
0.535,89.77,-57.178,-392.561
0.55,89.77,-57.178,-393.524
0.564,89.77,-57.178,-394.574
0.579,89.77,-57.179,-396.207
0.593,89.77,-57.179,-397.839
0.608,89.77,-57.179,-397.883
0.622,89.77,-57.179,-397.883
0.637,89.77,-57.179,-397.324
0.651,89.771,-57.18,-399.277
0.666,89.771,-57.18,-401.057
0.68,89.771,-57.18,-405.113
0.695,89.771,-57.18,-412.275
0.709,89.771,-57.181,-415.68
0.724,89.771,-57.181,-418.655
0.738,89.771,-57.181,-419.881
0.753,89.771,-57.181,-420.836
0.767,89.771,-57.182,-421.424
0.782,89.771,-57.182,-421.424
0.796,89.771,-57.182,-421.942
0.81,89.771,-57.182,-422.841
0.825,89.771,-57.183,-423.197
0.839,89.771,-57.183,-423.783
0.854,89.771,-57.183,-425.418
0.868,89.771,-57.183,-427.776
0.883,89.771,-57.184,-427.837
0.897,89.771,-57.184,-431.776
0.912,89.771,-57.184,-433.222
0.926,89.771,-57.184,-434.496
0.941,89.771,-57.185,-434.496
0.955,89.771,-57.185,-437.003
0.97,89.771,-57.185,-439.879
0.984,89.771,-57.185,-439.879
0.999,89.771,-57.186,-443.299
1.013,89.771,-57.186,-445.762
1.028,89.771,-57.186,-446.121
1.042,89.771,-57.186,-448.409
1.056,89.771,-57.187,-448.604
1.071,89.771,-57.187,-448.805
1.085,89.771,-57.187,-448.805
1.1,89.771,-57.187,-449.296
1.114,89.771,-57.188,-450.723
1.129,89.771,-57.188,-452.117
1.143,89.771,-57.188,-452.077
1.158,89.771,-57.188,-450.172
1.172,89.771,-57.189,-447.736
1.187,89.771,-57.189,-446.084
1.201,89.771,-57.189,-445.032
1.216,89.771,-57.189,-443.082
1.23,89.771,-57.19,-443.082
1.245,89.771,-57.19,-440.369
1.259,89.771,-57.19,-438.973
1.274,89.771,-57.19,-441.158
1.288,89.771,-57.191,-445.15
1.303,89.771,-57.191,-447.11
1.317,89.771,-57.191,-448.267
1.331,89.771,-57.191,-448.26
1.346,89.771,-57.191,-449.345
1.36,89.771,-57.192,-450.087
1.375,89.771,-57.192,-450.529
1.389,89.771,-57.192,-452.206
1.404,89.771,-57.192,-452.206
1.418,89.771,-57.193,-451.849
1.433,89.771,-57.193,-451.699
1.447,89.771,-57.193,-450.625
1.462,89.771,-57.193,-450.548
1.476,89.771,-57.194,-450.023
1.491,89.772,-57.194,-449.713
1.505,89.772,-57.194,-450.086
1.52,89.772,-57.194,-449.422
1.534,89.772,-57.195,-448.367
1.549,89.772,-57.195,-448.367
1.563,89.772,-57.195,-449.171
1.577,89.772,-57.195,-448.852
1.592,89.772,-57.196,-447.564
1.606,89.772,-57.196,-445.769
1.621,89.772,-57.196,-442.949
1.635,89.772,-57.196,-439.679
1.65,89.772,-57.197,-435.746
1.664,89.772,-57.197,-431.418
