Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
2.534,89.768,-57.213,-350.618
2.549,89.769,-57.213,-350.979
2.563,89.769,-57.213,-351.428
2.578,89.769,-57.213,-360.573
2.592,89.769,-57.214,-356.802
2.607,89.769,-57.214,-359.942
2.621,89.769,-57.214,-360.645
2.635,89.769,-57.214,-361.055
2.65,89.769,-57.214,-360.154
2.664,89.769,-57.215,-360.448
2.679,89.769,-57.215,-359.942
2.693,89.769,-57.215,-353.836
2.708,89.769,-57.215,-359.35
2.722,89.769,-57.216,-359.676
2.737,89.769,-57.216,-359.676
2.751,89.769,-57.216,-359.561
2.766,89.769,-57.216,-359.03
2.78,89.769,-57.217,-356.105
2.795,89.769,-57.217,-357.11
2.809,89.769,-57.217,-356.419
2.824,89.769,-57.217,-355.869
2.838,89.769,-57.218,-351.009
2.853,89.769,-57.218,-348.449
2.867,89.769,-57.218,-346.066
2.882,89.769,-57.218,-343.883
2.896,89.769,-57.219,-343.883
2.911,89.769,-57.219,-341.833
2.925,89.769,-57.219,-339.844
2.94,89.769,-57.219,-338.004
2.954,89.769,-57.22,-336.663
2.969,89.769,-57.22,-336.475
2.983,89.769,-57.22,-336.372
2.998,89.769,-57.22,-335.829
3.012,89.769,-57.221,-335.708
3.026,89.769,-57.221,-335.557
3.041,89.769,-57.221,-335.557
3.055,89.769,-57.221,-335.669
3.07,89.769,-57.222,-335.988
3.084,89.769,-57.222,-336.398
3.099,89.769,-57.222,-337.02
3.113,89.769,-57.222,-336.836
3.128,89.769,-57.223,-337.676
3.142,89.769,-57.223,-338.291
3.157,89.769,-57.223,-339.266
3.171,89.769,-57.223,-340.475
3.186,89.77,-57.224,-341.697
3.2,89.77,-57.224,-341.697
3.215,89.77,-57.224,-342.95
3.229,89.77,-57.224,-344.246
0,89.764,-57.17,-244.279
0.014,89.764,-57.17,-245.154
0.029,89.764,-57.17,-246.172
0.043,89.764,-57.17,-247.31
0.058,89.764,-57.171,-248.368
0.072,89.764,-57.171,-249.461
0.087,89.764,-57.171,-250.668
0.101,89.764,-57.171,-251.607
0.116,89.764,-57.172,-251.607
0.13,89.764,-57.172,-252.405
0.145,89.764,-57.172,-262.957
0.159,89.764,-57.172,-279.102
0.174,89.764,-57.173,-292.531
0.188,89.764,-57.173,-305.25
0.203,89.764,-57.173,-318.62
0.217,89.764,-57.173,-333.292
0.232,89.764,-57.173,-347.159
0.246,89.764,-57.174,-361.179
0.261,89.764,-57.174,-371.008
0.275,89.764,-57.174,-371.008
