Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
0,89.778,-57.169,-215.184
0.014,89.778,-57.17,-216.02
0.029,89.778,-57.17,-216.843
0.043,89.778,-57.17,-217.929
0.058,89.778,-57.17,-218.971
0.072,89.778,-57.171,-219.992
0.087,89.778,-57.171,-221.018
0.101,89.778,-57.171,-221.967
0.116,89.778,-57.171,-225.371
0.13,89.778,-57.172,-225.313
0.144,89.778,-57.172,-239.94
0.159,89.778,-57.172,-256.812
0.173,89.778,-57.172,-270.794
0.188,89.778,-57.173,-284.396
0.202,89.778,-57.173,-298.995
0.217,89.778,-57.173,-313.276
0.231,89.778,-57.173,-328.638
0.245,89.778,-57.174,-344.649
0.26,89.778,-57.174,-359.072
0.274,89.778,-57.174,-372.836
0.289,89.778,-57.174,-372.711
0.303,89.778,-57.174,-386.684
0.318,89.778,-57.175,-396.885
0.332,89.778,-57.175,-400.048
0.347,89.778,-57.175,-401.711
0.361,89.778,-57.175,-402.107
0.375,89.778,-57.176,-400.618
0.39,89.778,-57.176,-398.562
0.404,89.778,-57.176,-398.562
0.419,89.778,-57.176,-396.884
0.433,89.778,-57.177,-396.23
0.448,89.778,-57.177,-396.23
0.462,89.778,-57.177,-397.855
0.477,89.778,-57.177,-400.388
0.491,89.778,-57.178,-401.838
0.505,89.778,-57.178,-403.134
0.52,89.778,-57.178,-403.679
0.534,89.778,-57.178,-403.538
0.549,89.778,-57.179,-404.196
0.563,89.778,-57.179,-406.317
0.578,89.778,-57.179,-408.527
0.592,89.778,-57.179,-408.527
0.607,89.778,-57.18,-410.197
0.621,89.778,-57.18,-413.309
0.635,89.778,-57.18,-414.561
0.65,89.778,-57.18,-415.537
0.664,89.778,-57.181,-416.365
0.679,89.778,-57.181,-416.219
0.693,89.778,-57.181,-418.5
0.708,89.778,-57.181,-419.269
0.722,89.778,-57.182,-419.393
0.736,89.778,-57.182,-419.529
0.751,89.779,-57.182,-419.529
0.765,89.779,-57.182,-418.34
0.78,89.779,-57.183,-417.909
0.794,89.779,-57.183,-418.68
0.809,89.779,-57.183,-421.53
0.823,89.779,-57.183,-425.149
0.838,89.779,-57.184,-429.297
0.852,89.779,-57.184,-433.222
0.866,89.779,-57.184,-435.575
0.881,89.779,-57.184,-438.776
0.895,89.779,-57.184,-441.061
0.91,89.779,-57.185,-441.061
