Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.289,114.068,-56.622,2656.588
0.303,114.068,-56.622,2658.665
0.318,114.068,-56.622,2666.316
0.332,114.068,-56.622,2670.975
0.347,114.068,-56.623,2676.921
0.361,114.068,-56.623,2682.01
0.376,114.068,-56.623,2686.565
0.39,114.068,-56.623,2689.564
0.404,114.068,-56.624,2688.217
0.419,114.068,-56.624,2688.217
0.433,114.068,-56.624,2684.88
0.448,114.068,-56.624,2681.834
0.462,114.069,-56.625,2680.422
0.477,114.069,-56.625,2680.489
0.491,114.069,-56.625,2682.189
0.506,114.069,-56.625,2691.481
0.52,114.069,-56.626,2691.481
0.534,114.069,-56.626,2690.795
0.549,114.069,-56.626,2691.325
0.563,114.069,-56.626,2691.325
0.578,114.069,-56.627,2687.276
0.592,114.069,-56.627,2681.362
0.607,114.069,-56.627,2675.254
0.621,114.069,-56.627,2668.662
0.636,114.069,-56.627,2662.035
0.65,114.069,-56.628,2656.26
0.664,114.069,-56.628,2649.401
0.679,114.069,-56.628,2642.539
0.693,114.069,-56.628,2635.314
0.708,114.069,-56.629,2629.391
0.722,114.069,-56.629,2629.391
0.737,114.069,-56.629,2622.967
0.751,114.069,-56.629,2616.947
0.766,114.07,-56.63,2612.042
0.78,114.07,-56.63,2608.492
0.794,114.07,-56.63,2609.87
0.809,114.07,-56.63,2614.588
0.823,114.07,-56.631,2618.512
0.838,114.07,-56.631,2621.859
0.852,114.07,-56.631,2621.859
0.867,114.07,-56.631,2625.536
0.881,114.07,-56.632,2625.536
0.896,114.07,-56.632,2622.902
0.91,114.07,-56.632,2620.428
0.924,114.07,-56.632,2619.232
0.939,114.07,-56.633,2619.408
0.953,114.07,-56.633,2618.804
0.968,114.07,-56.633,2617.731
0.982,114.07,-56.633,2617.731
0.997,114.07,-56.634,2616.551
1.011,114.07,-56.634,2614.779
1.026,114.07,-56.634,2614.349
1.04,114.07,-56.634,2611.984
1.054,114.07,-56.635,2607.275
1.069,114.071,-56.635,2602.962
1.083,114.071,-56.635,2597.727
1.098,114.071,-56.635,2599.275
1.112,114.071,-56.636,2601.92
1.127,114.071,-56.636,2605.697
