Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.548,114.017,-56.645,2486.266
1.563,114.017,-56.645,2487.527
1.577,114.017,-56.645,2485.476
1.592,114.017,-56.646,2482.85
1.606,114.017,-56.646,2480.826
1.621,114.017,-56.646,2478.303
1.635,114.018,-56.646,2476.774
1.65,114.018,-56.647,2476.716
1.664,114.018,-56.647,2474.339
1.679,114.018,-56.647,2474.339
1.693,114.018,-56.647,2474.542
1.708,114.018,-56.648,2471.328
1.722,114.018,-56.648,2465.381
1.737,114.018,-56.648,2459.264
1.751,114.018,-56.648,2453.009
1.765,114.018,-56.648,2446.47
1.78,114.018,-56.649,2444.645
1.794,114.018,-56.649,2447.035
1.809,114.018,-56.649,2450.81
1.823,114.018,-56.649,2454.479
1.838,114.018,-56.65,2454.479
1.852,114.018,-56.65,2459.539
1.867,114.018,-56.65,2463.662
1.881,114.018,-56.65,2466.792
1.896,114.018,-56.651,2467.936
1.91,114.018,-56.651,2469.421
1.925,114.018,-56.651,2469.421
1.939,114.018,-56.651,2463.454
1.954,114.018,-56.652,2457.904
1.968,114.019,-56.652,2453.574
1.983,114.019,-56.652,2454.158
1.997,114.019,-56.652,2449.021
2.011,114.019,-56.653,2444.201
2.026,114.019,-56.653,2440.791
2.04,114.019,-56.653,2440.791
2.055,114.019,-56.653,2440.975
2.069,114.019,-56.654,2442.115
2.084,114.019,-56.654,2440.798
2.098,114.019,-56.654,2437.297
2.113,114.019,-56.654,2433.278
2.127,114.019,-56.655,2430.931
2.142,114.019,-56.655,2431.706
2.156,114.019,-56.655,2433.369
2.171,114.019,-56.655,2433.658
2.185,114.019,-56.656,2432.559
2.2,114.019,-56.656,2435.532
2.214,114.019,-56.656,2434.226
2.229,114.019,-56.656,2431.641
2.243,114.019,-56.657,2426.662
2.258,114.019,-56.657,2429.96
2.272,114.019,-56.657,2428.531
2.286,114.019,-56.657,2428.531
2.301,114.02,-56.658,2424.401
2.315,114.02,-56.658,2423.839
2.33,114.02,-56.658,2420.262
2.344,114.02,-56.658,2417.756
2.359,114.02,-56.658,2416.798
2.373,114.02,-56.659,2414.109
2.388,114.02,-56.659,2413.406
2.402,114.02,-56.659,2413.686
2.417,114.02,-56.659,2411.82
2.431,114.02,-56.66,2409.871
2.446,114.02,-56.66,2409.871
2.46,114.02,-56.66,2407.391
2.475,114.02,-56.66,2407.391
2.489,114.02,-56.661,2405.428
2.504,114.02,-56.661,2403.216
2.518,114.02,-56.661,2400.855
2.532,114.02,-56.661,2398.78
2.547,114.02,-56.662,2396.882
2.561,114.02,-56.662,2395.33
2.576,114.02,-56.662,2395.96
2.59,114.02,-56.662,2401.528
2.605,114.02,-56.663,2398.978
2.619,114.02,-56.663,2402.01
2.634,114.021,-56.663,2405.069
2.648,114.021,-56.663,2407.958
2.663,114.021,-56.664,2410.076
2.677,114.021,-56.664,2412.398
2.692,114.021,-56.664,2415.842
2.706,114.021,-56.664,2415.842
2.721,114.021,-56.665,2421.184
2.735,114.021,-56.665,2422.231
2.75,114.021,-56.665,2422.231
2.764,114.021,-56.665,2422.231
2.778,114.021,-56.666,2423.542
2.793,114.021,-56.666,2423.094
2.807,114.021,-56.666,2420.756
2.822,114.021,-56.666,2418.313
2.836,114.021,-56.667,2415.588
2.851,114.021,-56.667,2413.184
2.865,114.021,-56.667,2413.583
2.88,114.021,-56.667,2411.776
2.894,114.021,-56.667,2410.808
2.909,114.021,-56.668,2410.808
2.923,114.021,-56.668,2409.857
2.938,114.021,-56.668,2406.767
2.952,114.021,-56.668,2404.006
2.967,114.022,-56.669,2402.162
2.981,114.022,-56.669,2400.144
2.996,114.022,-56.669,2396.909
3.01,114.022,-56.669,2395.626
3.024,114.022,-56.67,2393.37
3.039,114.022,-56.67,2392.422
3.053,114.022,-56.67,2391.404
3.068,114.022,-56.67,2390.805
3.082,114.022,-56.671,2388.715
3.097,114.022,-56.671,2388.14
3.111,114.022,-56.671,2386.484
0,114.012,-56.619,2709.811
0.014,114.012,-56.619,2708.456
0.029,114.012,-56.619,2706.793
