Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (4) (mean)
0.942,96.319,-56.887,1699.613
0.957,96.319,-56.888,1694.56
0.971,96.319,-56.888,1694.56
0.986,96.319,-56.888,1697.041
1,96.32,-56.888,1705.841
1.015,96.32,-56.889,1708.911
1.029,96.32,-56.889,1711.571
1.044,96.32,-56.889,1714.67
1.058,96.32,-56.889,1718.603
1.073,96.32,-56.89,1722.434
1.087,96.32,-56.89,1731.867
1.102,96.32,-56.89,1735.779
1.116,96.32,-56.89,1736.09
1.13,96.32,-56.891,1736.09
1.145,96.32,-56.891,1735.449
1.159,96.32,-56.891,1737.453
1.174,96.32,-56.891,1737.054
1.188,96.32,-56.892,1736.682
1.203,96.32,-56.892,1736.306
1.217,96.32,-56.892,1736.031
1.232,96.32,-56.892,1732.835
1.246,96.32,-56.893,1735.689
1.261,96.321,-56.893,1732.269
1.275,96.321,-56.893,1734.506
1.29,96.321,-56.893,1731.867
1.304,96.321,-56.894,1734.083
1.319,96.321,-56.894,1735.889
1.333,96.321,-56.894,1735.797
1.348,96.321,-56.894,1735.145
1.362,96.321,-56.895,1734.696
1.377,96.321,-56.895,1734.429
1.391,96.321,-56.895,1733.826
1.406,96.321,-56.895,1733.416
1.42,96.321,-56.896,1733.154
1.435,96.321,-56.896,1735.928
1.449,96.321,-56.896,1735.593
1.464,96.321,-56.896,1735.404
1.478,96.321,-56.896,1735.01
1.493,96.321,-56.897,1737.339
1.507,96.321,-56.897,1737.041
1.522,96.322,-56.897,1736.588
1.536,96.322,-56.897,1733.293
1.551,96.322,-56.898,1732.926
1.565,96.322,-56.898,1735.061
0,96.315,-56.871,1740.146
0.015,96.315,-56.872,1741.833
0.029,96.315,-56.872,1741.833
0.044,96.315,-56.872,1741.71
0.058,96.315,-56.872,1739.442
0.073,96.315,-56.873,1737.003
0.087,96.315,-56.873,1733.671
0.102,96.315,-56.873,1717.657
0.116,96.315,-56.873,1704.584
0.131,96.315,-56.874,1692.145
0.145,96.315,-56.874,1679.07
0.16,96.316,-56.874,1664.788
0.175,96.316,-56.874,1655.317
0.189,96.316,-56.875,1655.317
0.204,96.316,-56.875,1645.912
0.218,96.316,-56.875,1630.642
0.233,96.316,-56.875,1616.806
0.247,96.316,-56.876,1609.948
0.262,96.316,-56.876,1616.167
0.276,96.316,-56.876,1617.302
0.291,96.316,-56.876,1620.182
0.305,96.316,-56.877,1624.772
0.32,96.316,-56.877,1627.102
0.335,96.316,-56.877,1628.897
0.349,96.316,-56.877,1624.11
0.364,96.316,-56.878,1629.296
0.378,96.316,-56.878,1631.03
0.393,96.316,-56.878,1632.434
0.407,96.316,-56.878,1634.343
0.422,96.316,-56.879,1643.017
0.436,96.317,-56.879,1646.941
0.451,96.317,-56.879,1651.421
0.465,96.317,-56.879,1654.933
0.48,96.317,-56.88,1657.894
0.495,96.317,-56.88,1661.777
0.509,96.317,-56.88,1667.835
0.524,96.317,-56.88,1667.835
0.538,96.317,-56.881,1670.728
0.553,96.317,-56.881,1673.019
0.567,96.317,-56.881,1675.502
0.582,96.317,-56.881,1676.176
0.596,96.317,-56.881,1675.431
0.611,96.317,-56.882,1674.879
0.626,96.317,-56.882,1668.794
0.64,96.317,-56.882,1670.505
0.655,96.317,-56.882,1672.544
0.669,96.317,-56.883,1679.763
0.684,96.317,-56.883,1688.767
0.698,96.317,-56.883,1692.149
0.713,96.318,-56.883,1695.407
0.727,96.318,-56.884,1691.545
0.742,96.318,-56.884,1697.968
0.756,96.318,-56.884,1696.46
0.771,96.318,-56.884,1694.674
0.786,96.318,-56.885,1692.152
0.8,96.318,-56.885,1689.98
0.815,96.318,-56.885,1689.98
0.829,96.318,-56.885,1688.817
0.844,96.318,-56.886,1691.332
0.858,96.318,-56.886,1689.276
0.873,96.318,-56.886,1686.893
0.887,96.318,-56.886,1685.327
0.902,96.318,-56.887,1684.351
0.916,96.318,-56.887,1678.998
0.931,96.318,-56.887,1677.698
0.946,96.318,-56.887,1677.188
0.96,96.318,-56.888,1678.591
0.975,96.318,-56.888,1682.939
0.989,96.319,-56.888,1681.154
1.004,96.319,-56.888,1688.564
1.018,96.319,-56.889,1697.611
1.033,96.319,-56.889,1701.076
1.047,96.319,-56.889,1704.645
1.062,96.319,-56.889,1709.021
1.076,96.319,-56.89,1713.331
1.091,96.319,-56.89,1713.331
1.106,96.319,-56.89,1722.337
1.12,96.319,-56.89,1727.157
1.135,96.319,-56.891,1725.865
1.149,96.319,-56.891,1730.025
1.164,96.319,-56.891,1729.92
1.178,96.319,-56.891,1732.432
1.193,96.319,-56.892,1731.825
1.207,96.319,-56.892,1731.431
1.222,96.319,-56.892,1730.996
1.236,96.319,-56.892,1728.053
1.251,96.319,-56.892,1727.764
1.266,96.32,-56.893,1729.747
1.28,96.32,-56.893,1729.501
1.295,96.32,-56.893,1728.964
1.309,96.32,-56.893,1728.964
1.324,96.32,-56.894,1728.313
1.338,96.32,-56.894,1728.249
1.353,96.32,-56.894,1730.444
1.367,96.32,-56.894,1730.227
1.382,96.32,-56.895,1729.655
1.396,96.32,-56.895,1728.982
1.411,96.32,-56.895,1728.581
1.426,96.32,-56.895,1728.218
1.44,96.32,-56.896,1730.518
1.455,96.32,-56.896,1730.269
1.469,96.32,-56.896,1730.269
1.484,96.32,-56.896,1726.88
1.498,96.32,-56.897,1729.481
1.513,96.32,-56.897,1731.526
1.527,96.32,-56.897,1728.077
1.542,96.321,-56.897,1727.902
1.556,96.321,-56.898,1727.439
1.571,96.321,-56.898,1726.919
1.586,96.321,-56.898,1726.452
1.6,96.321,-56.898,1729.412
0,96.315,-56.872,1740.146
0.014,96.315,-56.872,1741.833
0.029,96.315,-56.872,1743.951
0.043,96.315,-56.872,1743.693
0.058,96.316,-56.873,1743.373
0.072,96.316,-56.873,1741.198
0.087,96.316,-56.873,1733.671
0.101,96.316,-56.873,1717.928
0.116,96.316,-56.873,1704.836
0.13,96.316,-56.874,1692.541
0.145,96.316,-56.874,1678.901
0.159,96.316,-56.874,1664.916
0.174,96.316,-56.874,1655.317
0.188,96.316,-56.875,1654.984
0.203,96.316,-56.875,1645.98
0.217,96.316,-56.875,1631.061
0.232,96.316,-56.875,1617.65
0.246,96.316,-56.876,1614.911
0.261,96.316,-56.876,1616.167
0.275,96.316,-56.876,1622.65
0.29,96.316,-56.876,1626.144
0.304,96.316,-56.877,1629.582
0.319,96.317,-56.877,1632.965
0.333,96.317,-56.877,1633.91
0.348,96.317,-56.877,1639.168
0.362,96.317,-56.878,1634.732
0.377,96.317,-56.878,1636.771
0.391,96.317,-56.878,1638.16
0.406,96.317,-56.878,1640.31
0.42,96.317,-56.879,1643.017
0.435,96.317,-56.879,1653.521
0.449,96.317,-56.879,1657.652
0.464,96.317,-56.879,1661.48
0.478,96.317,-56.88,1664.35
0.493,96.317,-56.88,1667.835
0.507,96.317,-56.88,1667.835
0.522,96.317,-56.88,1669.221
0.536,96.317,-56.881,1670.728
0.551,96.317,-56.881,1673.019
0.565,96.317,-56.881,1681.75
0.58,96.318,-56.881,1676.176
0.594,96.318,-56.882,1681.263
0.609,96.318,-56.882,1681.081
0.623,96.318,-56.882,1682.02
0.638,96.318,-56.882,1683.927
0.652,96.318,-56.882,1686.586
0.667,96.318,-56.883,1686.586
0.681,96.318,-56.883,1688.767
0.696,96.318,-56.883,1692.149
0.71,96.318,-56.883,1695.407
0.725,96.318,-56.884,1698.065
0.739,96.318,-56.884,1697.968
0.754,96.318,-56.884,1701.155
0.768,96.318,-56.884,1699.325
0.783,96.318,-56.885,1696.578
0.797,96.318,-56.885,1694.291
0.812,96.318,-56.885,1694.291
0.826,96.318,-56.885,1692.856
0.841,96.319,-56.886,1696.43
0.855,96.319,-56.886,1694.702
0.87,96.319,-56.886,1686.893
0.884,96.319,-56.886,1691.381
0.899,96.319,-56.887,1690.274
0.913,96.319,-56.887,1694.673
0.928,96.319,-56.887,1693.363
0.942,96.319,-56.887,1687.344
0.957,96.319,-56.888,1688.584
0.971,96.319,-56.888,1688.584
0.986,96.319,-56.888,1688.584
1,96.319,-56.888,1697.041
1.015,96.319,-56.889,1700.091
1.029,96.319,-56.889,1703.029
1.044,96.319,-56.889,1701.076
1.058,96.319,-56.889,1709.733
1.073,96.319,-56.89,1718.603
1.087,96.319,-56.89,1722.434
1.102,96.319,-56.89,1726.706
1.116,96.32,-56.89,1731.654
1.131,96.32,-56.891,1733.22
1.145,96.32,-56.891,1733.22
1.16,96.32,-56.891,1735.449
1.174,96.32,-56.891,1734.951
1.189,96.32,-56.891,1734.365
1.203,96.32,-56.892,1731.431
1.218,96.32,-56.892,1733.773
1.232,96.32,-56.892,1736.031
1.247,96.32,-56.892,1732.835
1.261,96.32,-56.893,1732.703
1.276,96.32,-56.893,1732.269
1.29,96.32,-56.893,1731.867
1.305,96.32,-56.893,1731.867
1.319,96.32,-56.894,1734.083
1.334,96.32,-56.894,1733.639
1.348,96.32,-56.894,1733.233
1.363,96.32,-56.894,1733.233
1.377,96.321,-56.895,1732.285
1.392,96.321,-56.895,1731.813
1.406,96.321,-56.895,1733.826
1.421,96.321,-56.895,1733.416
1.435,96.321,-56.896,1733.154
1.45,96.321,-56.896,1733.154
1.464,96.321,-56.896,1732.467
1.479,96.321,-56.896,1735.404
1.493,96.321,-56.897,1735.01
1.508,96.321,-56.897,1734.446
1.522,96.321,-56.897,1733.805
1.537,96.321,-56.897,1730.729
1.551,96.321,-56.898,1730.316
1.566,96.321,-56.898,1732.926
1.58,96.321,-56.898,1732.374
