Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.085,114.003,-56.637,2513.672
1.1,114.003,-56.638,2517.662
1.114,114.003,-56.638,2519.596
1.129,114.003,-56.638,2515.642
1.143,114.003,-56.638,2509.587
1.158,114.003,-56.639,2503.028
1.172,114.004,-56.639,2496.835
1.187,114.004,-56.639,2491.153
1.201,114.004,-56.639,2491.153
1.216,114.004,-56.64,2491.153
1.23,114.004,-56.64,2479.394
1.245,114.004,-56.64,2473.331
1.259,114.004,-56.64,2467.37
1.273,114.004,-56.641,2461.839
1.288,114.004,-56.641,2458.376
1.302,114.004,-56.641,2456.588
1.317,114.004,-56.641,2457.645
1.331,114.004,-56.642,2457.645
1.346,114.004,-56.642,2460.506
1.36,114.004,-56.642,2458.858
1.375,114.004,-56.642,2456.846
1.389,114.004,-56.643,2455.168
1.404,114.004,-56.643,2453.089
1.418,114.004,-56.643,2451.981
1.433,114.004,-56.643,2451.448
1.447,114.004,-56.644,2452.25
1.462,114.004,-56.644,2454.017
1.476,114.004,-56.644,2458.153
1.491,114.004,-56.644,2462.877
1.505,114.005,-56.645,2462.877
1.519,114.005,-56.645,2467.164
1.534,114.005,-56.645,2469.684
1.548,114.005,-56.645,2469.975
1.563,114.005,-56.645,2466.57
1.577,114.005,-56.646,2462.045
1.592,114.005,-56.646,2458.178
1.606,114.005,-56.646,2454.746
1.621,114.005,-56.646,2451.785
1.635,114.005,-56.647,2450.141
1.65,114.005,-56.647,2450.141
1.664,114.005,-56.647,2448.595
1.679,114.005,-56.647,2447.01
1.693,114.005,-56.648,2446.53
1.708,114.005,-56.648,2445.665
1.722,114.005,-56.648,2444.993
1.737,114.005,-56.648,2445.527
1.751,114.005,-56.649,2445.145
1.765,114.005,-56.649,2442.278
1.78,114.005,-56.649,2447.041
1.794,114.005,-56.649,2443.801
1.809,114.005,-56.65,2444.439
1.823,114.005,-56.65,2443.64
1.838,114.005,-56.65,2442.885
1.852,114.006,-56.65,2442.424
1.867,114.006,-56.651,2441.503
1.881,114.006,-56.651,2438.753
1.896,114.006,-56.651,2437.009
1.91,114.006,-56.651,2437.009
1.925,114.006,-56.652,2438.802
1.939,114.006,-56.652,2435.698
1.954,114.006,-56.652,2435.698
1.968,114.006,-56.652,2433.839
1.983,114.006,-56.653,2430.812
1.997,114.006,-56.653,2428.459
2.011,114.006,-56.653,2426.87
2.026,114.006,-56.653,2427.118
2.04,114.006,-56.654,2427.963
2.055,114.006,-56.654,2428.344
2.069,114.006,-56.654,2429.671
2.084,114.006,-56.654,2425.354
2.098,114.006,-56.655,2419.7
2.113,114.006,-56.655,2419.7
2.127,114.006,-56.655,2418.578
2.142,114.006,-56.655,2416.573
2.156,114.006,-56.655,2414.268
2.171,114.006,-56.656,2415.504
2.185,114.007,-56.656,2415.918
2.2,114.007,-56.656,2417.325
2.214,114.007,-56.656,2417.639
2.229,114.007,-56.657,2420.771
2.243,114.007,-56.657,2423.261
2.257,114.007,-56.657,2423.261
2.272,114.007,-56.657,2425.248
2.286,114.007,-56.658,2426.669
2.301,114.007,-56.658,2427.145
2.315,114.007,-56.658,2426.364
2.33,114.007,-56.658,2423.769
2.344,114.007,-56.659,2420.793
2.359,114.007,-56.659,2418.096
2.373,114.007,-56.659,2414.73
2.388,114.007,-56.659,2412.035
2.402,114.007,-56.66,2410.801
2.417,114.007,-56.66,2410.801
2.431,114.007,-56.66,2411.671
2.446,114.007,-56.66,2412.649
2.46,114.007,-56.661,2413.445
2.475,114.007,-56.661,2410.704
2.489,114.007,-56.661,2412.976
2.503,114.007,-56.661,2415.788
2.518,114.008,-56.662,2418.756
2.532,114.008,-56.662,2420.822
2.547,114.008,-56.662,2424.749
2.561,114.008,-56.662,2422.469
2.576,114.008,-56.663,2422.469
2.59,114.008,-56.663,2424.666
2.605,114.008,-56.663,2424.666
2.619,114.008,-56.663,2425.88
2.634,114.008,-56.664,2426.487
2.648,114.008,-56.664,2429.506
2.663,114.008,-56.664,2427.69
2.677,114.008,-56.664,2430.049
2.692,114.008,-56.665,2426.874
2.706,114.008,-56.665,2425.98
2.721,114.008,-56.665,2425.98
2.735,114.008,-56.665,2424.454
2.749,114.008,-56.665,2422.262
2.764,114.008,-56.666,2420.087
2.778,114.008,-56.666,2417.741
2.793,114.008,-56.666,2415.581
2.807,114.008,-56.666,2412.465
2.822,114.008,-56.667,2411.185
2.836,114.008,-56.667,2410.747
2.851,114.009,-56.667,2410.073
2.865,114.009,-56.667,2408.47
2.88,114.009,-56.668,2408.47
2.894,114.009,-56.668,2406.663
2.909,114.009,-56.668,2405.277
2.923,114.009,-56.668,2403.258
2.938,114.009,-56.669,2401.44
2.952,114.009,-56.669,2400.339
2.967,114.009,-56.669,2397.909
2.981,114.009,-56.669,2396.001
2.995,114.009,-56.67,2394.213
3.01,114.009,-56.67,2392.56
3.024,114.009,-56.67,2392.56
3.039,114.009,-56.67,2392.56
3.053,114.009,-56.671,2390.924
3.068,114.009,-56.671,2389.372
3.082,114.009,-56.671,2387.503
3.097,114.009,-56.671,2385.59
3.111,114.009,-56.672,2383.616
3.126,114.009,-56.672,2381.585
0,114.001,-56.619,2707.851
0.014,114.001,-56.619,2706.148
0.029,114.001,-56.619,2704.117
0.043,114.001,-56.62,2702.771
0.058,114.001,-56.62,2702.771
0.072,114.001,-56.62,2699.696
0.087,114.001,-56.62,2698.195
0.101,114.001,-56.621,2696.224
0.116,114.001,-56.621,2694.586
0.13,114.001,-56.621,2693.316
0.145,114.001,-56.621,2693.316
0.159,114.001,-56.622,2691.827
0.174,114.001,-56.622,2689.736
0.188,114.001,-56.622,2688.151
0.203,114.001,-56.622,2686.883
0.217,114.001,-56.623,2682.088
0.232,114.001,-56.623,2663.854
0.246,114.001,-56.623,2647.172
0.26,114.001,-56.623,2630.021
0.275,114.001,-56.624,2613.226
0.289,114.002,-56.624,2613.4
0.304,114.002,-56.624,2597.256
0.318,114.002,-56.624,2583.705
0.333,114.002,-56.625,2580.682
