LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 16001	    -5000000	 0.092827547	32.484497352	159.274770107	173.459902910	 0.484380001	         0.026144795	         0.011351794	         0.037496589
 16002	    -4999000	 0.092275808	32.615709286	165.338189729	173.382293781	 0.491009417	         0.029801339	         0.013896184	         0.043697523
 16003	    -4998000	 0.091663779	32.746938556	171.328949162	173.299725965	 0.497663782	         0.033923173	         0.016890432	         0.050813606
 16004	    -4997000	 0.090992911	32.877596078	177.365988226	173.214289103	 0.504311616	         0.038627749	         0.020444434	         0.059072183
 16005	    -4996000	 0.090430449	33.006656617	-176.538338462	173.125814644	 0.510898752	         0.043924294	         0.024600525	         0.068524819
 16006	    -4995000	 0.089618964	33.133310611	-170.328405364	173.034278882	 0.517381513	         0.049757081	         0.029352910	         0.079109991
 16007	    -4994000	 0.088784784	33.256812893	-164.196266208	172.956861108	 0.523719216	         0.056226292	         0.034852606	         0.091078898
 16008	    -4993000	 0.088020384	33.376218881	-157.960615736	172.878605914	 0.529860729	         0.063277363	         0.041058947	         0.104336309
 16009	    -4992000	 0.087078297	33.491311517	-151.543522568	172.801251683	 0.535792289	         0.070879887	         0.047982016	         0.118861903
 16010	    -4991000	 0.086108242	33.601368412	-145.194582052	172.729680796	 0.541474223	         0.078579084	         0.055211853	         0.133790936
 16011	    -4990000	 0.085164936	33.705775613	-138.732044359	172.669877409	 0.546872526	         0.086521721	         0.062853169	         0.149374889
 16012	    -4989000	 0.084203271	33.804699106	-132.095069935	172.616193256	 0.551993751	         0.094842700	         0.071092610	         0.165935310
 16013	    -4988000	 0.083143454	33.897521417	-125.477588033	172.582662834	 0.556804173	         0.102713294	         0.079015373	         0.181728667
 16014	    -4987000	 0.082176009	33.984197081	-118.782966583	172.550621720	 0.561299921	         0.110340653	         0.086840757	         0.197181410
 16015	    -4986000	 0.081268297	34.064930187	-111.973155058	172.529847404	 0.565490352	         0.117309009	         0.094049385	         0.211358393
 16016	    -4985000	 0.080169953	34.139316339	-105.063599374	172.534959378	 0.569353475	         0.123527699	         0.100562847	         0.224090546
 16017	    -4984000	 0.079150407	34.207605264	-98.151965759	172.553624416	 0.572901465	         0.128813058	         0.106106174	         0.234919232
 16018	    -4983000	 0.078143238	34.269898523	-91.216066969	172.586208762	 0.576138995	         0.132814189	         0.110327280	         0.243141468
 16019	    -4982000	 0.077116411	34.325994728	-84.048685288	172.643364043	 0.579055143	         0.135384147	         0.112973951	         0.248358098
 16020	    -4981000	 0.076017675	34.376251153	-76.869904156	172.714922312	 0.581668151	         0.135979057	         0.113472351	         0.249451408
 16021	    -4980000	 0.074832441	34.420596261	-69.601446511	172.810987849	 0.583974069	         0.135072156	         0.112345888	         0.247418044
 16022	    -4979000	 0.073860810	34.459040231	-62.266359252	172.922950677	 0.585973274	         0.133209204	         0.110231418	         0.243440622
 16023	    -4978000	 0.072717324	34.491955794	-54.649300232	173.066561649	 0.587685052	         0.130005436	         0.106711954	         0.236717390
 16024	    -4977000	 0.071715916	34.519263572	-47.068960685	173.227550987	 0.589105222	         0.125893514	         0.102268761	         0.228162276
 16025	    -4976000	 0.070751469	34.541347433	-39.398865468	173.412765490	 0.590253722	         0.120954862	         0.097034879	         0.217989740
 16026	    -4975000	 0.069872582	34.558550776	-31.422221550	173.602417520	 0.591148402	         0.114555701	         0.090329869	         0.204885569
