Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.826,93.678,-58.124,1392.526
1.84,93.678,-58.124,1394.748
1.855,93.678,-58.124,1393.837
1.869,93.678,-58.124,1402.042
1.884,93.678,-58.125,1402.042
1.898,93.678,-58.125,1405.878
1.913,93.678,-58.125,1408.92
1.927,93.678,-58.125,1405.517
1.942,93.678,-58.126,1405.482
1.956,93.678,-58.126,1404.165
1.971,93.678,-58.126,1402.191
1.985,93.678,-58.126,1402.085
2,93.679,-58.127,1398.982
2.014,93.679,-58.127,1397.393
2.029,93.679,-58.127,1397.469
2.043,93.679,-58.127,1397.469
2.058,93.679,-58.128,1394.297
2.072,93.679,-58.128,1394.385
2.087,93.679,-58.128,1391.286
2.101,93.679,-58.128,1393.288
2.116,93.679,-58.129,1390.181
2.13,93.679,-58.129,1389.015
2.145,93.679,-58.129,1390.391
2.159,93.679,-58.129,1390.391
2.174,93.679,-58.129,1389.079
2.188,93.679,-58.13,1387.938
2.203,93.679,-58.13,1385.354
2.217,93.679,-58.13,1385.354
2.232,93.68,-58.13,1384.178
2.246,93.68,-58.131,1381.096
2.261,93.68,-58.131,1381.505
2.275,93.68,-58.131,1380.473
2.29,93.68,-58.131,1380.777
2.304,93.68,-58.132,1380.777
2.319,93.68,-58.132,1377.135
2.333,93.68,-58.132,1378.431
2.348,93.68,-58.132,1376.533
2.362,93.68,-58.133,1376.533
2.377,93.68,-58.133,1376.533
2.391,93.68,-58.133,1373.957
2.406,93.68,-58.133,1373.349
2.42,93.68,-58.134,1372.592
2.435,93.68,-58.134,1371.654
2.449,93.68,-58.134,1370.505
