Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.216,114.016,-56.64,2467.452
1.23,114.016,-56.64,2472.07
1.244,114.016,-56.64,2469.764
1.259,114.016,-56.641,2467.436
1.273,114.016,-56.641,2465.766
1.288,114.016,-56.641,2464.703
1.302,114.016,-56.641,2464.703
1.317,114.016,-56.642,2461.24
1.331,114.017,-56.642,2462.442
1.346,114.017,-56.642,2462.442
1.36,114.017,-56.642,2466.587
1.375,114.017,-56.643,2471.268
1.389,114.017,-56.643,2475.491
1.404,114.017,-56.643,2480.066
1.418,114.017,-56.643,2483.83
1.433,114.017,-56.643,2486.379
1.447,114.017,-56.644,2485.386
1.462,114.017,-56.644,2484.223
1.476,114.017,-56.644,2483.308
1.49,114.017,-56.644,2484.241
1.505,114.017,-56.645,2484.241
1.519,114.017,-56.645,2486.266
1.534,114.017,-56.645,2486.187
1.548,114.017,-56.645,2484.548
1.563,114.017,-56.646,2484.548
1.577,114.017,-56.646,2480.925
1.592,114.017,-56.646,2478.303
1.606,114.017,-56.646,2475.976
1.621,114.017,-56.647,2474.662
1.635,114.017,-56.647,2473.252
1.65,114.017,-56.647,2474.339
1.664,114.017,-56.647,2473.989
1.679,114.018,-56.648,2471.903
1.693,114.018,-56.648,2466.397
1.708,114.018,-56.648,2460.361
1.722,114.018,-56.648,2453.009
1.736,114.018,-56.649,2446.47
1.751,114.018,-56.649,2444.645
1.765,114.018,-56.649,2447.035
1.78,114.018,-56.649,2450.81
1.794,114.018,-56.65,2454.479
1.809,114.018,-56.65,2454.479
1.823,114.018,-56.65,2459.539
1.838,114.018,-56.65,2463.662
1.852,114.018,-56.651,2466.792
1.867,114.018,-56.651,2467.936
1.881,114.018,-56.651,2469.421
1.896,114.018,-56.651,2469.421
1.91,114.018,-56.652,2463.454
1.925,114.018,-56.652,2457.904
1.939,114.018,-56.652,2452.52
1.954,114.018,-56.652,2452.101
1.968,114.018,-56.653,2447.278
1.982,114.018,-56.653,2442.246
1.997,114.018,-56.653,2438.038
2.011,114.018,-56.653,2438.038
2.026,114.019,-56.653,2436.512
2.04,114.019,-56.654,2438.212
2.055,114.019,-56.654,2439.67
2.069,114.019,-56.654,2437.312
2.084,114.019,-56.654,2433.158
2.098,114.019,-56.655,2429.187
2.113,114.019,-56.655,2430.931
2.127,114.019,-56.655,2427.273
2.142,114.019,-56.655,2429.882
2.156,114.019,-56.656,2432.559
2.171,114.019,-56.656,2435.532
2.185,114.019,-56.656,2434.226
2.2,114.019,-56.656,2431.641
2.214,114.019,-56.657,2426.662
2.228,114.019,-56.657,2429.96
2.243,114.019,-56.657,2428.531
2.257,114.019,-56.657,2428.531
2.272,114.019,-56.658,2424.401
2.286,114.019,-56.658,2423.839
2.301,114.019,-56.658,2420.262
2.315,114.019,-56.658,2417.756
2.33,114.019,-56.659,2415.023
2.344,114.019,-56.659,2412.73
2.359,114.02,-56.659,2409.278
2.373,114.02,-56.659,2411.635
2.388,114.02,-56.66,2410.252
2.402,114.02,-56.66,2408.806
2.417,114.02,-56.66,2408.806
2.431,114.02,-56.66,2407.733
2.446,114.02,-56.661,2407.733
2.46,114.02,-56.661,2407.055
2.474,114.02,-56.661,2403.528
2.489,114.02,-56.661,2400.594
2.503,114.02,-56.662,2399.44
2.518,114.02,-56.662,2397.871
2.532,114.02,-56.662,2397.902
2.547,114.02,-56.662,2397.995
2.561,114.02,-56.663,2401.528
2.576,114.02,-56.663,2401.528
2.59,114.02,-56.663,2402.01
2.605,114.02,-56.663,2405.069
2.619,114.02,-56.663,2407.958
2.634,114.02,-56.664,2410.076
2.648,114.02,-56.664,2412.398
2.663,114.02,-56.664,2415.842
2.677,114.02,-56.664,2415.842
2.692,114.02,-56.665,2421.184
2.706,114.021,-56.665,2422.231
2.721,114.021,-56.665,2422.231
2.735,114.021,-56.665,2423.485
2.749,114.021,-56.666,2423.542
2.764,114.021,-56.666,2421.323
2.778,114.021,-56.666,2420.756
2.793,114.021,-56.666,2418.588
2.807,114.021,-56.667,2415.588
2.822,114.021,-56.667,2413.184
2.836,114.021,-56.667,2412.242
2.851,114.021,-56.667,2411.776
2.865,114.021,-56.668,2410.808
2.88,114.021,-56.668,2410.808
2.894,114.021,-56.668,2409.857
2.909,114.021,-56.668,2406.767
2.923,114.021,-56.669,2404.006
2.938,114.021,-56.669,2402.162
2.952,114.021,-56.669,2400.144
2.967,114.021,-56.669,2397.852
2.981,114.021,-56.67,2395.626
2.995,114.021,-56.67,2393.37
