LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
  6001	   -15000000	 0.067160784	26.685722415	146.640495859	173.595402915	 0.233941409	         0.007796304	         0.001906775	         0.009703078
  6002	   -14999000	 0.068054432	26.662598092	151.846747992	173.459337858	 0.233190663	         0.008109139	         0.001996557	         0.010105696
  6003	   -14998000	 0.069064014	26.680852384	157.034088914	173.348239385	 0.233783100	         0.008558952	         0.002133551	         0.010692503
  6004	   -14997000	 0.070057330	26.742399051	162.283740806	173.260663186	 0.235791690	         0.009182011	         0.002331908	         0.011513919
  6005	   -14996000	 0.071075404	26.846125309	167.612368248	173.190285561	 0.239215949	         0.009986864	         0.002597779	         0.012584644
  6006	   -14995000	 0.072105967	26.991144413	172.926667034	173.145593305	 0.244086910	         0.011007249	         0.002948980	         0.013956229
  6007	   -14994000	 0.073150830	27.178295265	178.164960026	173.128783336	 0.250519891	         0.012279966	         0.003406807	         0.015686773
  6008	   -14993000	 0.074168647	27.405068083	-176.448462773	173.134989265	 0.258542410	         0.013909262	         0.004028836	         0.017938098
  6009	   -14992000	 0.075093854	27.670590688	-171.140715503	173.164768931	 0.268262877	         0.015892019	         0.004828327	         0.020720345
  6010	   -14991000	 0.075981183	27.972676785	-165.868977860	173.218438946	 0.279767067	         0.018303319	         0.005866527	         0.024169846
  6011	   -14990000	 0.076925348	28.308509556	-160.573797802	173.294702910	 0.293027911	         0.021276502	         0.007253664	         0.028530166
  6012	   -14989000	 0.077553750	28.677801666	-155.148260489	173.389627781	 0.308025504	         0.024879626	         0.009092426	         0.033972052
  6013	   -14988000	 0.078150276	29.075368940	-149.816259726	173.515514594	 0.324645265	         0.029259212	         0.011604348	         0.040863560
  6014	   -14987000	 0.078666718	29.499194862	-144.476670819	173.662494545	 0.342886764	         0.034504628	         0.015216111	         0.049720739
  6015	   -14986000	 0.079030563	29.948263713	-138.899504157	173.829641338	 0.362780707	         0.040909419	         0.020195245	         0.061104664
  6016	   -14985000	 0.079171689	30.416596519	-133.407492620	174.028281321	 0.384116093	         0.048489695	         0.026274418	         0.074764113
  6017	   -14984000	 0.079245369	30.903439686	-127.810333711	174.262614585	 0.406889172	         0.057635179	         0.033909017	         0.091544196
  6018	   -14983000	 0.079276775	31.406128681	-122.075888515	174.524631049	 0.430986386	         0.068562483	         0.043420232	         0.111982715
