LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
  6001	   -15000000	 0.067160784	26.685722415	146.640495859	171.551182428	 0.233941409	         0.003110573	         0.000306633	         0.003417206
  6002	   -14999000	 0.068054432	26.662598092	151.846747992	171.425576941	 0.233190663	         0.003238939	         0.000322650	         0.003561589
  6003	   -14998000	 0.069064014	26.680852384	157.034088914	171.330696667	 0.233783100	         0.003441687	         0.000353444	         0.003795131
  6004	   -14997000	 0.070057330	26.742399051	162.283740806	171.270014472	 0.235791690	         0.003729206	         0.000403259	         0.004132465
  6005	   -14996000	 0.071075404	26.846125309	167.612368248	171.217066495	 0.239215949	         0.004101394	         0.000471076	         0.004572470
  6006	   -14995000	 0.072105967	26.991144413	172.926667034	171.187587514	 0.244086910	         0.004572212	         0.000562478	         0.005134689
  6007	   -14994000	 0.073150830	27.178295265	178.164960026	171.209386970	 0.250519891	         0.005203600	         0.000696858	         0.005900458
  6008	   -14993000	 0.074168647	27.405068083	-176.448462773	171.249560695	 0.258542410	         0.006030869	         0.000890150	         0.006921019
  6009	   -14992000	 0.075093854	27.670590688	-171.140715503	171.322756333	 0.268262877	         0.007072104	         0.001151495	         0.008223599
  6010	   -14991000	 0.075981183	27.972676785	-165.868977860	171.397786384	 0.279767067	         0.008359078	         0.001501302	         0.009860380
  6011	   -14990000	 0.076925348	28.308509556	-160.573797802	171.518320057	 0.293027911	         0.010051738	         0.002009400	         0.012061138
  6012	   -14989000	 0.077553750	28.677801666	-155.148260489	171.668337156	 0.308025504	         0.012181060	         0.002710369	         0.014891429
  6013	   -14988000	 0.078150276	29.075368940	-149.816259726	171.860477388	 0.324645265	         0.014919567	         0.003717386	         0.018636953
  6014	   -14987000	 0.078666718	29.499194862	-144.476670819	172.071606356	 0.342886764	         0.018373611	         0.005153115	         0.023526725
  6015	   -14986000	 0.079030563	29.948263713	-138.899504157	172.319417545	 0.362780707	         0.022836122	         0.007280438	         0.030116560
  6016	   -14985000	 0.079171689	30.416596519	-133.407492620	172.609179403	 0.384116093	         0.028486394	         0.010496830	         0.038983224
  6017	   -14984000	 0.079245369	30.903439686	-127.810333711	172.947213403	 0.406889172	         0.035773880	         0.015992757	         0.051766637
  6018	   -14983000	 0.079276775	31.406128681	-122.075888515	173.307727252	 0.430986386	         0.044985371	         0.023566767	         0.068552139
  6019	   -14982000	 0.078978563	31.920159121	-116.276280298	173.735154808	 0.456175338	         0.057149555	         0.034165303	         0.091314858
  6020	   -14981000	 0.078741319	32.445975587	-110.349932635	174.207961160	 0.482438488	         0.073408386	         0.049179148	         0.122587534
  6021	   -14980000	 0.078356615	32.979721465	-104.380228640	174.772004598	 0.509522391	         0.097686059	         0.073254783	         0.170940842
  6022	   -14979000	 0.077952535	33.519020527	-98.163632744	175.430291313	 0.537221957	         0.133279159	         0.110712958	         0.243992117
  6023	   -14978000	 0.077427551	34.064451282	-91.948177681	175.985474031	 0.565465487	         0.161062634	         0.140098440	         0.301161074
  6024	   -14977000	 0.076923578	34.611792503	-85.612872016	176.520245645	 0.593917235	         0.187414531	         0.168301332	         0.355715863
  6025	   -14976000	 0.076540085	35.160997807	-79.218889412	177.047172398	 0.622444958	         0.212521536	         0.195418152	         0.407939688
  6026	   -14975000	 0.075942959	35.711375826	-72.696802762	177.585841571	 0.650874234	         0.235566387	         0.220409490	         0.455975877
  6027	   -14974000	 0.075473781	36.258939418	-66.269592632	178.145596263	 0.678857098	         0.257698252	         0.244448313	         0.502146565
  6028	   -14973000	 0.075014791	36.804706919	-59.805213765	178.714008371	 0.706303901	         0.277810448	         0.266311283	         0.544121731
  6029	   -14972000	 0.074421679	37.346427124	-53.225658648	179.292192032	 0.732962819	         0.295610449	         0.285629353	         0.581239802
  6030	   -14971000	 0.073743977	37.881215727	-46.840544560	179.898000395	 0.758566748	         0.311351623	         0.302537607	         0.613889230
  6031	   -14970000	 0.073074009	38.408997381	-40.454451677	180.515142309	 0.783001964	         0.324738578	         0.316731968	         0.641470546
  6032	   -14969000	 0.072253313	38.926852814	-33.952192247	181.141717953	 0.806042881	         0.335292477	         0.327613318	         0.662905796
  6033	   -14968000	 0.071153177	39.433736918	-27.474678283	181.780200937	 0.827578270	         0.342677939	         0.334852515	         0.677530454
  6034	   -14967000	 0.070016310	39.927385368	-21.049715472	182.420616598	 0.847474403	         0.348090187	         0.339724967	         0.687815155
  6035	   -14966000	 0.068744006	40.404775406	-14.501900478	183.082844914	 0.865607765	         0.350924254	         0.341554504	         0.692478758
  6036	   -14965000	 0.067314955	40.866819600	-7.810664302	183.727107424	 0.882037059	         0.351317347	         0.340640373	         0.691957720
  6037	   -14964000	 0.065851621	41.310170770	-1.017161803	184.365545715	 0.896693495	         0.350252484	         0.338027200	         0.688279684
