LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 11001	   -10000000	 0.055984903	29.273242423	-32.325681919	166.317184457	 0.333095660	         0.008090800	         0.001344369	         0.009435169
 11002	    -9999000	 0.055548685	29.338366564	-24.465001469	166.489380824	 0.335902307	         0.007888528	         0.001315305	         0.009203833
 11003	    -9998000	 0.055418510	29.430775102	-16.620517962	166.731690164	 0.339906212	         0.007805913	         0.001327075	         0.009132988
 11004	    -9997000	 0.055524612	29.551214628	-8.640172318	167.006513243	 0.345161952	         0.007739374	         0.001339326	         0.009078700
 11005	    -9996000	 0.055642787	29.698721920	-0.564252079	167.351823469	 0.351655648	         0.007802585	         0.001401583	         0.009204169
 11006	    -9995000	 0.055948747	29.870644147	 7.361559389	167.751854773	 0.359301727	         0.007999582	         0.001509086	         0.009508668
 11007	    -9994000	 0.056529093	30.067295518	15.218042319	168.187206783	 0.368147849	         0.008259774	         0.001645142	         0.009904916
 11008	    -9993000	 0.057141091	30.286340492	23.267248069	168.680264307	 0.378124008	         0.008615188	         0.001817454	         0.010432642
 11009	    -9992000	 0.057716149	30.525641371	31.160186375	169.211961793	 0.389165867	         0.009111997	         0.002051558	         0.011163555
 11010	    -9991000	 0.058440859	30.783890687	39.014956707	169.791850383	 0.401243470	         0.009820254	         0.002383921	         0.012204175
 11011	    -9990000	 0.059291517	31.058016634	46.785192682	170.392880233	 0.414238705	         0.010671935	         0.002795400	         0.013467334
 11012	    -9989000	 0.060178797	31.347426092	54.736275950	171.027046363	 0.428143765	         0.011756830	         0.003340899	         0.015097729
 11013	    -9988000	 0.061149726	31.649147501	62.622462798	171.690147828	 0.442830227	         0.013254878	         0.004142572	         0.017397450
 11014	    -9987000	 0.062154328	31.960604681	70.436422854	172.383158696	 0.458178696	         0.015175030	         0.005265883	         0.020440913
