LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
  6001	   -15000000	 0.067160784	26.685722415	146.640495859	163.102973307	 0.233941409	         0.001602911	         0.000075461	         0.001678371
  6002	   -14999000	 0.068054432	26.662598092	151.846747992	163.001699841	 0.233190663	         0.001657008	         0.000078429	         0.001735437
  6003	   -14998000	 0.069064014	26.680852384	157.034088914	167.358037807	 0.233783100	         0.003332858	         0.000400500	         0.003733359
  6004	   -14997000	 0.070057330	26.742399051	162.283740806	162.977106662	 0.235791690	         0.001932267	         0.000107507	         0.002039774
  6005	   -14996000	 0.071075404	26.846125309	167.612368248	163.039279483	 0.239215949	         0.002167022	         0.000137966	         0.002304988
  6006	   -14995000	 0.072105967	26.991144413	172.926667034	163.154955816	 0.244086910	         0.002495973	         0.000188118	         0.002684090
  6007	   -14994000	 0.073150830	27.178295265	178.164960026	163.330125947	 0.250519891	         0.002935333	         0.000261241	         0.003196573
  6008	   -14993000	 0.074168647	27.405068083	-176.448462773	163.557821874	 0.258542410	         0.003564370	         0.000384267	         0.003948637
  6009	   -14992000	 0.075093854	27.670590688	-171.140715503	163.832284262	 0.268262877	         0.004386461	         0.000563760	         0.004950221
  6010	   -14991000	 0.075981183	27.972676785	-165.868977860	164.140147654	 0.279767067	         0.005468269	         0.000828446	         0.006296715
  6011	   -14990000	 0.076925348	28.308509556	-160.573797802	164.496218152	 0.293027911	         0.006939704	         0.001234010	         0.008173713
  6012	   -14989000	 0.077553750	28.677801666	-155.148260489	164.884532391	 0.308025504	         0.008884853	         0.001836251	         0.010721104
  6013	   -14988000	 0.078150276	29.075368940	-149.816259726	165.326672309	 0.324645265	         0.011524221	         0.002773250	         0.014297471
  6014	   -14987000	 0.078666718	29.499194862	-144.476670819	165.785765500	 0.342886764	         0.014990797	         0.004190596	         0.019181392
  6015	   -14986000	 0.079030563	29.948263713	-138.899504157	166.288076323	 0.362780707	         0.019694219	         0.006471481	         0.026165700
  6016	   -14985000	 0.079171689	30.416596519	-133.407492620	166.825446621	 0.384116093	         0.025925842	         0.010244356	         0.036170197
  6017	   -14984000	 0.079245369	30.903439686	-127.810333711	167.404370954	 0.406889172	         0.034327053	         0.016982900	         0.051309952
  6018	   -14983000	 0.079276775	31.406128681	-122.075888515	168.011268167	 0.430986386	         0.045433382	         0.026323056	         0.071756439
  6019	   -14982000	 0.078978563	31.920159121	-116.276280298	168.669078778	 0.456175338	         0.060575497	         0.039948477	         0.100523974
  6020	   -14981000	 0.078741319	32.445975587	-110.349932635	169.372256345	 0.482438488	         0.081756153	         0.060267412	         0.142023566
  6021	   -14980000	 0.078356615	32.979721465	-104.380228640	170.163217742	 0.509522391	         0.114996343	         0.094579535	         0.209575878
  6022	   -14979000	 0.077952535	33.519020527	-98.163632744	171.044513874	 0.537221957	         0.165620874	         0.149783108	         0.315403982
  6023	   -14978000	 0.077427551	34.064451282	-91.948177681	171.785241632	 0.565465487	         0.204973808	         0.192828312	         0.397802121
  6024	   -14977000	 0.076923578	34.611792503	-85.612872016	172.491899175	 0.593917235	         0.242571076	         0.234245868	         0.476816944
  6025	   -14976000	 0.076540085	35.160997807	-79.218889412	173.173398531	 0.622444958	         0.278538891	         0.274012393	         0.552551284
  6026	   -14975000	 0.075942959	35.711375826	-72.696802762	173.854740408	 0.650874234	         0.311868541	         0.310844133	         0.622712673
  6027	   -14974000	 0.075473781	36.258939418	-66.269592632	174.538750563	 0.678857098	         0.343977144	         0.346233637	         0.690210781
  6028	   -14973000	 0.075014791	36.804706919	-59.805213765	175.224361810	 0.706303901	         0.373410465	         0.378544232	         0.751954697
  6029	   -14972000	 0.074421679	37.346427124	-53.225658648	175.911357517	 0.732962819	         0.400009791	         0.407628030	         0.807637821
  6030	   -14971000	 0.073743977	37.881215727	-46.840544560	176.612326139	 0.758566748	         0.423624230	         0.433212069	         0.856836300
  6031	   -14970000	 0.073074009	38.408997381	-40.454451677	177.306137960	 0.783001964	         0.443803027	         0.454887595	         0.898690622
  6032	   -14969000	 0.072253313	38.926852814	-33.952192247	178.017771593	 0.806042881	         0.460270709	         0.472274536	         0.932545245
  6033	   -14968000	 0.071153177	39.433736918	-27.474678283	178.719086249	 0.827578270	         0.472175798	         0.484509918	         0.956685716
  6034	   -14967000	 0.070016310	39.927385368	-21.049715472	179.422436939	 0.847474403	         0.481169073	         0.493400293	         0.974569366
  6035	   -14966000	 0.068744006	40.404775406	-14.501900478	180.145213351	 0.865607765	         0.486461692	         0.498016184	         0.984477876
  6036	   -14965000	 0.067314955	40.866819600	-7.810664302	180.838058937	 0.882037059	         0.488212410	         0.498627383	         0.986839793
  6037	   -14964000	 0.065851621	41.310170770	-1.017161803	181.537225297	 0.896693495	         0.487971425	         0.496901719	         0.984873144
  6038	   -14963000	 0.064317317	41.732650864	 5.821476600	182.204391094	 0.909591299	         0.485483590	         0.492615238	         0.978098827
  6039	   -14962000	 0.062822964	42.135553402	12.929435717	182.859590249	 0.920872185	         0.481189500	         0.486196527	         0.967386027
  6040	   -14961000	 0.061292571	42.515888858	20.047993122	183.492050049	 0.930570581	         0.476778453	         0.479609333	         0.956387786
  6041	   -14960000	 0.059838480	42.873647350	27.257260371	184.067523061	 0.938821637	         0.472287330	         0.473054397	         0.945341727
  6042	   -14959000	 0.058604161	43.208907300	34.580128975	184.608504604	 0.945765019	         0.467874009	         0.466609594	         0.934483603
  6043	   -14958000	 0.057159663	43.520019232	42.106736949	185.107463711	 0.951509598	         0.464326566	         0.461268280	         0.925594847
  6044	   -14957000	 0.055858615	43.808682397	49.463859272	185.558941640	 0.956226648	         0.462740162	         0.458296169	         0.921036332
  6045	   -14956000	 0.054696489	44.073737495	56.837962038	185.949879051	 0.960030252	         0.462703978	         0.457250931	         0.919954909
  6046	   -14955000	 0.053523217	44.314880424	64.437355730	186.291243902	 0.963046455	         0.464353746	         0.458266199	         0.922619946
  6047	   -14954000	 0.052250495	44.533662348	71.972232808	186.557330211	 0.965413205	         0.468643692	         0.462579215	         0.931222907
  6048	   -14953000	 0.051024017	44.728618484	79.523007974	186.773350707	 0.967223579	         0.475595674	         0.470091574	         0.945687248
  6049	   -14952000	 0.049866820	44.900754755	87.157235157	186.941229122	 0.968586751	         0.484978894	         0.480592914	         0.965571808
  6050	   -14951000	 0.048551359	45.050122964	94.943785765	187.012800613	 0.969590032	         0.497100762	         0.494552803	         0.991653564
  6051	   -14950000	 0.047457864	45.175261425	102.741816125	187.059197104	 0.970301699	         0.511596280	         0.511333519	         1.022929799
  6052	   -14949000	 0.046260903	45.278215810	110.652818415	187.043875253	 0.970798911	         0.529088568	         0.531828127	         1.060916695
  6053	   -14948000	 0.045164775	45.357736103	118.816095066	186.973859013	 0.971128306	         0.549004736	         0.555260400	         1.104265136
  6054	   -14947000	 0.044023956	45.413074083	126.901887259	186.875128511	 0.971329398	         0.571454507	         0.581683951	         1.153138457
  6055	   -14946000	 0.043047803	45.445781508	135.152261754	186.713559814	 0.971437391	         0.595496040	         0.609982348	         1.205478388
  6056	   -14945000	 0.042211937	45.454748003	143.516976289	186.516778766	 0.971465586	         0.620834976	         0.639705908	         1.260540884
