LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 11001	   -10000000	 0.055984903	29.273242423	-32.325681919	171.531165282	 0.333095660	         0.014915135	         0.003724096	         0.018639231
 11002	    -9999000	 0.055548685	29.338366564	-24.465001469	171.733102853	 0.335902307	         0.014428215	         0.003582129	         0.018010344
 11003	    -9998000	 0.055418510	29.430775102	-16.620517962	171.981718469	 0.339906212	         0.014077465	         0.003499252	         0.017576717
 11004	    -9997000	 0.055524612	29.551214628	-8.640172318	172.267423603	 0.345161952	         0.013752512	         0.003422985	         0.017175497
 11005	    -9996000	 0.055642787	29.698721920	-0.564252079	172.604942868	 0.351655648	         0.013571222	         0.003416466	         0.016987688
 11006	    -9995000	 0.055948747	29.870644147	 7.361559389	172.983313603	 0.359301727	         0.013530360	         0.003468551	         0.016998911
 11007	    -9994000	 0.056529093	30.067295518	15.218042319	173.398910261	 0.368147849	         0.013573930	         0.003557969	         0.017131899
 11008	    -9993000	 0.057141091	30.286340492	23.267248069	173.848463019	 0.378124008	         0.013694783	         0.003682745	         0.017377528
 11009	    -9992000	 0.057716149	30.525641371	31.160186375	174.332347360	 0.389165867	         0.013969271	         0.003877715	         0.017846987
 11010	    -9991000	 0.058440859	30.783890687	39.014956707	174.853601842	 0.401243470	         0.014462814	         0.004183438	         0.018646252
 11011	    -9990000	 0.059291517	31.058016634	46.785192682	175.382307608	 0.414238705	         0.015081234	         0.004555928	         0.019637162
 11012	    -9989000	 0.060178797	31.347426092	54.736275950	175.935430166	 0.428143765	         0.015903445	         0.005047075	         0.020950520
 11013	    -9988000	 0.061149726	31.649147501	62.622462798	176.495659788	 0.442830227	         0.017076449	         0.005757912	         0.022834361
 11014	    -9987000	 0.062154328	31.960604681	70.436422854	177.068382660	 0.458178696	         0.018601957	         0.006725434	         0.025327392
 11015	    -9986000	 0.063405224	32.281986341	78.307245121	177.646907882	 0.474198802	         0.020660463	         0.008219820	         0.028880284
 11016	    -9985000	 0.064619037	32.609971782	86.132987600	178.190397245	 0.490719018	         0.023411919	         0.010342979	         0.033754898
 11017	    -9984000	 0.066010520	32.943055265	93.871216371	178.782085368	 0.507650134	         0.027554283	         0.013524844	         0.041079127
 11018	    -9983000	 0.067621482	33.281388971	101.546383225	179.405990952	 0.524982173	         0.034219678	         0.018807148	         0.053026825
 11019	    -9982000	 0.069069252	33.622291175	109.309182044	179.885003132	 0.542555420	         0.040091089	         0.023371343	         0.063462431
 11020	    -9981000	 0.070696343	33.965260242	116.805161090	180.293024920	 0.560317401	         0.046341304	         0.028249455	         0.074590759
 11021	    -9980000	 0.072387362	34.309547749	124.244954421	180.631764778	 0.578200092	         0.053427079	         0.033863170	         0.087290249
 11022	    -9979000	 0.074263962	34.653632282	131.747291175	180.910345187	 0.596092983	         0.061549108	         0.040443916	         0.101993024
 11023	    -9978000	 0.075878419	34.997354373	139.115046379	181.125046571	 0.613954972	         0.071243039	         0.048541790	         0.119784829
 11024	    -9977000	 0.077719681	35.338423872	146.387774841	181.289018027	 0.631633998	         0.082579160	         0.058320120	         0.140899280
 11025	    -9976000	 0.079514217	35.676614952	153.534775540	181.400157452	 0.649086140	         0.095824118	         0.070167975	         0.165992093
 11026	    -9975000	 0.081274518	36.011254190	160.766857255	181.450642721	 0.666245791	         0.111600469	         0.084837430	         0.196437898
 11027	    -9974000	 0.083086529	36.339051367	167.817418801	181.477848038	 0.682917242	         0.129936644	         0.102546920	         0.232483565
 11028	    -9973000	 0.084770924	36.660262837	174.840720085	181.462171911	 0.699091210	         0.151130892	         0.123826029	         0.274956920
 11029	    -9972000	 0.086491842	36.973674302	-178.171595834	181.403461120	 0.714688395	         0.175551048	         0.149253561	         0.324804608
 11030	    -9971000	 0.088041827	37.276452034	-171.258516172	181.327923727	 0.729557105	         0.203010599	         0.178820585	         0.381831185
 11031	    -9970000	 0.089567170	37.568610576	-164.416370031	181.225884444	 0.743694498	         0.233488168	         0.212656331	         0.446144499
 11032	    -9969000	 0.091142322	37.848747472	-157.571544353	181.115587119	 0.757035109	         0.267407434	         0.251217128	         0.518624562
 11033	    -9968000	 0.092484152	38.115559818	-150.614336071	180.991565541	 0.769526655	         0.304350502	         0.294026405	         0.598376907
 11034	    -9967000	 0.093760210	38.368626934	-143.858044649	180.870790710	 0.781165200	         0.343123511	         0.339386655	         0.682510166
 11035	    -9966000	 0.095105327	38.606960079	-137.071908401	180.734389252	 0.791926162	         0.383612111	         0.387103898	         0.770716009
 11036	    -9965000	 0.096445153	38.831080764	-130.208358972	180.612605588	 0.801857264	         0.425546158	         0.436261879	         0.861808037
 11037	    -9964000	 0.097613888	39.040301733	-123.441643381	180.503563932	 0.810954443	         0.466838758	         0.484069450	         0.950908208
 11038	    -9963000	 0.098823237	39.234470205	-116.728558412	180.404780630	 0.819239786	         0.507709273	         0.530616953	         1.038326226
 11039	    -9962000	 0.100057765	39.414855328	-110.016251357	180.303776002	 0.826795481	         0.545468957	         0.572681752	         1.118150709
 11040	    -9961000	 0.101097570	39.580899980	-103.348416285	180.247745093	 0.833625529	         0.579455778	         0.609423130	         1.188878908
 11041	    -9960000	 0.102171328	39.733353709	-96.758513512	180.215003979	 0.839787566	         0.608945989	         0.640267867	         1.249213855
 11042	    -9959000	 0.103140443	39.873060096	-90.242607830	180.204752972	 0.845340123	         0.632022604	         0.663683859	         1.295706464
 11043	    -9958000	 0.103964228	39.999675992	-83.659744841	180.219126084	 0.850292570	         0.647569791	         0.679063471	         1.326633262
 11044	    -9957000	 0.104646115	40.114324422	-77.212804084	180.284821320	 0.854709977	         0.656264866	         0.687488514	         1.343753380
 11045	    -9956000	 0.105158757	40.216970066	-70.782637682	180.383641312	 0.858609884	         0.656503866	         0.687517338	         1.344021204
 11046	    -9955000	 0.105695234	40.307363690	-64.359239105	180.507698219	 0.862000508	         0.650008103	         0.680797824	         1.330805927
 11047	    -9954000	 0.105913237	40.386391328	-57.898223576	180.690165785	 0.864930718	         0.635366556	         0.665739377	         1.301105933
 11048	    -9953000	 0.106103292	40.453217128	-51.489169371	180.878536405	 0.867383388	         0.614071208	         0.643480204	         1.257551412
 11049	    -9952000	 0.106249516	40.508014907	-45.153108160	181.112825623	 0.869377251	         0.588634711	         0.616343583	         1.204978294
 11050	    -9951000	 0.106252344	40.551177090	-38.631594780	181.383241772	 0.870936643	         0.557904120	         0.582765694	         1.140669815
 11051	    -9950000	 0.106162885	40.581687019	-32.314739697	181.687689093	 0.872032989	         0.525037035	         0.545867745	         1.070904780
 11052	    -9949000	 0.106018581	40.600408998	-25.968164786	182.014142741	 0.872703300	         0.489850280	         0.505436503	         0.995286783
 11053	    -9948000	 0.105914048	40.607285785	-19.567890959	182.380584086	 0.872949044	         0.453418828	         0.462791929	         0.916210757
 11054	    -9947000	 0.105482928	40.601901298	-13.253378449	182.742997493	 0.872756649	         0.416615840	         0.419371229	         0.835987069
 11055	    -9946000	 0.105168032	40.585401122	-6.951735036	183.124536241	 0.872166115	         0.380605934	         0.376563322	         0.757169256
 11056	    -9945000	 0.104700298	40.557895632	-0.697668629	183.517402531	 0.871178491	         0.346306643	         0.335853697	         0.682160340
 11057	    -9944000	 0.104142818	40.519732823	 5.621868563	183.934080027	 0.869801574	         0.313969598	         0.297736607	         0.611706206
 11058	    -9943000	 0.103467653	40.471736287	11.857123590	184.322039884	 0.868058980	         0.283823331	         0.262695585	         0.546518917
 11059	    -9942000	 0.102684631	40.414540279	18.086013880	184.714262729	 0.865966674	         0.256682929	         0.231577862	         0.488260791
