LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 11001	   -10000000	 0.055984903	29.273242423	-32.325681919	169.163529656	 0.333095660	         0.013678213	         0.003389509	         0.017067721
 11002	    -9999000	 0.055548685	29.338366564	-24.465001469	169.356002219	 0.335902307	         0.013265536	         0.003273084	         0.016538620
 11003	    -9998000	 0.055418510	29.430775102	-16.620517962	169.610296037	 0.339906212	         0.013004060	         0.003223068	         0.016227129
 11004	    -9997000	 0.055524612	29.551214628	-8.640172318	169.889597669	 0.345161952	         0.012777781	         0.003182997	         0.015960778
 11005	    -9996000	 0.055642787	29.698721920	-0.564252079	170.240105347	 0.351655648	         0.012686127	         0.003206903	         0.015893030
 11006	    -9995000	 0.055948747	29.870644147	 7.361559389	170.636866330	 0.359301727	         0.012768477	         0.003305117	         0.016073594
 11007	    -9994000	 0.056529093	30.067295518	15.218042319	171.055309504	 0.368147849	         0.012906168	         0.003431671	         0.016337839
 11008	    -9993000	 0.057141091	30.286340492	23.267248069	171.537834309	 0.378124008	         0.013164976	         0.003611303	         0.016776278
 11009	    -9992000	 0.057716149	30.525641371	31.160186375	172.043371464	 0.389165867	         0.013572136	         0.003867486	         0.017439621
 11010	    -9991000	 0.058440859	30.783890687	39.014956707	172.585661296	 0.401243470	         0.014182946	         0.004227527	         0.018410473
 11011	    -9990000	 0.059291517	31.058016634	46.785192682	173.158911433	 0.414238705	         0.014951234	         0.004681460	         0.019632693
 11012	    -9989000	 0.060178797	31.347426092	54.736275950	173.738620638	 0.428143765	         0.015936999	         0.005271284	         0.021208282
 11013	    -9988000	 0.061149726	31.649147501	62.622462798	174.347184807	 0.442830227	         0.017315106	         0.006129486	         0.023444592
 11014	    -9987000	 0.062154328	31.960604681	70.436422854	174.959632554	 0.458178696	         0.019061372	         0.007310980	         0.026372352
 11015	    -9986000	 0.063405224	32.281986341	78.307245121	175.585221912	 0.474198802	         0.021418002	         0.009151289	         0.030569291
 11016	    -9985000	 0.064619037	32.609971782	86.132987600	176.197879579	 0.490719018	         0.024573005	         0.011560699	         0.036133704
 11017	    -9984000	 0.066010520	32.943055265	93.871216371	176.826934607	 0.507650134	         0.029278648	         0.015204534	         0.044483182
 11018	    -9983000	 0.067621482	33.281388971	101.546383225	177.530185626	 0.524982173	         0.036980720	         0.021401384	         0.058382104
 11019	    -9982000	 0.069069252	33.622291175	109.309182044	178.046061201	 0.542555420	         0.043661360	         0.026710438	         0.070371798
 11020	    -9981000	 0.070696343	33.965260242	116.805161090	178.523246938	 0.560317401	         0.050740880	         0.032371640	         0.083112521
 11021	    -9980000	 0.072387362	34.309547749	124.244954421	178.910740564	 0.578200092	         0.058772018	         0.038910382	         0.097682401
 11022	    -9979000	 0.074263962	34.653632282	131.747291175	179.235441996	 0.596092983	         0.067894705	         0.046511847	         0.114406552
 11023	    -9978000	 0.075878419	34.997354373	139.115046379	179.498453559	 0.613954972	         0.078755362	         0.055846595	         0.134601958
 11024	    -9977000	 0.077719681	35.338423872	146.387774841	179.714136346	 0.631633998	         0.091498547	         0.067150043	         0.158648590
 11025	    -9976000	 0.079514217	35.676614952	153.534775540	179.861899667	 0.649086140	         0.106315404	         0.080784889	         0.187100293
 11026	    -9975000	 0.081274518	36.011254190	160.766857255	179.962737078	 0.666245791	         0.123979132	         0.097669335	         0.221648467
