LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 16001	    -5000000	 0.092827547	32.484497352	159.274770107	172.521255319	 0.484380001	         0.031995416	         0.016623681	         0.048619098
 16002	    -4999000	 0.092275808	32.615709286	165.338189729	172.488000308	 0.491009417	         0.037105175	         0.020486521	         0.057591697
 16003	    -4998000	 0.091663779	32.746938556	171.328949162	172.449680372	 0.497663782	         0.043132284	         0.025267236	         0.068399520
 16004	    -4997000	 0.090992911	32.877596078	177.365988226	172.408123988	 0.504311616	         0.050278857	         0.031222109	         0.081500966
 16005	    -4996000	 0.090430449	33.006656617	-176.538338462	172.389658826	 0.510898752	         0.059049049	         0.038885652	         0.097934701
 16006	    -4995000	 0.089618964	33.133310611	-170.328405364	172.378255869	 0.517381513	         0.070613136	         0.049625979	         0.120239115
 16007	    -4994000	 0.088784784	33.256812893	-164.196266208	172.351475775	 0.523719216	         0.082177164	         0.060708729	         0.142885893
 16008	    -4993000	 0.088020384	33.376218881	-157.960615736	172.303178824	 0.529860729	         0.093569808	         0.071903935	         0.165473742
 16009	    -4992000	 0.087078297	33.491311517	-151.543522568	172.265476946	 0.535792289	         0.105920074	         0.084365166	         0.190285240
 16010	    -4991000	 0.086108242	33.601368412	-145.194582052	172.211437611	 0.541474223	         0.117429767	         0.096248221	         0.213677987
 16011	    -4990000	 0.085164936	33.705775613	-138.732044359	172.169834115	 0.546872526	         0.129469485	         0.108915684	         0.238385169
 16012	    -4989000	 0.084203271	33.804699106	-132.095069935	172.129746026	 0.551993751	         0.140984110	         0.121219122	         0.262203232
 16013	    -4988000	 0.083143454	33.897521417	-125.477588033	172.101516112	 0.556804173	         0.151821402	         0.132937951	         0.284759353
 16014	    -4987000	 0.082176009	33.984197081	-118.782966583	172.079270164	 0.561299921	         0.161687581	         0.143704736	         0.305392317
 16015	    -4986000	 0.081268297	34.064930187	-111.973155058	172.065384207	 0.565490352	         0.170458755	         0.153319362	         0.323778116
 16016	    -4985000	 0.080169953	34.139316339	-105.063599374	172.067560755	 0.569353475	         0.177785880	         0.161347034	         0.339132914
 16017	    -4984000	 0.079150407	34.207605264	-98.151965759	172.088655562	 0.572901465	         0.183520810	         0.167571049	         0.351091859
