LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 11001	   -10000000	 0.055984903	29.273242423	-32.325681919	165.155599470	 0.333095660	         0.011992969	         0.002948391	         0.014941360
 11002	    -9999000	 0.055548685	29.338366564	-24.465001469	165.339504673	 0.335902307	         0.011712717	         0.002878419	         0.014591136
 11003	    -9998000	 0.055418510	29.430775102	-16.620517962	165.590790162	 0.339906212	         0.011587529	         0.002874904	         0.014462434
 11004	    -9997000	 0.055524612	29.551214628	-8.640172318	165.881200123	 0.345161952	         0.011495875	         0.002879862	         0.014375738
 11005	    -9996000	 0.055642787	29.698721920	-0.564252079	166.240949992	 0.351655648	         0.011561509	         0.002960245	         0.014521753
 11006	    -9995000	 0.055948747	29.870644147	 7.361559389	166.658356632	 0.359301727	         0.011796476	         0.003113602	         0.014910077
 11007	    -9994000	 0.056529093	30.067295518	15.218042319	167.108702793	 0.368147849	         0.012111425	         0.003310517	         0.015421942
 11008	    -9993000	 0.057141091	30.286340492	23.267248069	167.618908751	 0.378124008	         0.012542798	         0.003563649	         0.016106448
 11009	    -9992000	 0.057716149	30.525641371	31.160186375	168.164923426	 0.389165867	         0.013141867	         0.003908036	         0.017049903
 11010	    -9991000	 0.058440859	30.783890687	39.014956707	168.757264531	 0.401243470	         0.013984385	         0.004391359	         0.018375744
 11011	    -9990000	 0.059291517	31.058016634	46.785192682	169.372966337	 0.414238705	         0.014995172	         0.004991018	         0.019986191
 11012	    -9989000	 0.060178797	31.347426092	54.736275950	170.016031890	 0.428143765	         0.016259262	         0.005775954	         0.022035216
 11013	    -9988000	 0.061149726	31.649147501	62.622462798	170.684890575	 0.442830227	         0.017980857	         0.006941638	         0.024922495
 11014	    -9987000	 0.062154328	31.960604681	70.436422854	171.374775721	 0.458178696	         0.020157014	         0.008649278	         0.028806292
 11015	    -9986000	 0.063405224	32.281986341	78.307245121	172.073701791	 0.474198802	         0.023056795	         0.010883818	         0.033940613
 11016	    -9985000	 0.064619037	32.609971782	86.132987600	172.764892560	 0.490719018	         0.026933724	         0.013869882	         0.040803606
 11017	    -9984000	 0.066010520	32.943055265	93.871216371	173.490685163	 0.507650134	         0.032791159	         0.018497177	         0.051288337
 11018	    -9983000	 0.067621482	33.281388971	101.546383225	174.284095254	 0.524982173	         0.042491072	         0.026535262	         0.069026333
 11019	    -9982000	 0.069069252	33.622291175	109.309182044	174.906910423	 0.542555420	         0.050812020	         0.033399836	         0.084211856
 11020	    -9981000	 0.070696343	33.965260242	116.805161090	175.459886809	 0.560317401	         0.059542363	         0.040675493	         0.100217856
 11021	    -9980000	 0.072387362	34.309547749	124.244954421	175.935265504	 0.578200092	         0.069380135	         0.049042481	         0.118422617
 11022	    -9979000	 0.074263962	34.653632282	131.747291175	176.348544729	 0.596092983	         0.080532713	         0.058766812	         0.139299524
 11023	    -9978000	 0.075878419	34.997354373	139.115046379	176.695718558	 0.613954972	         0.093773649	         0.070677666	         0.164451315
 11024	    -9977000	 0.077719681	35.338423872	146.387774841	176.986667499	 0.631633998	         0.109230826	         0.085031398	         0.194262224
 11025	    -9976000	 0.079514217	35.676614952	153.534775540	177.219094571	 0.649086140	         0.127231244	         0.102347047	         0.229578290
 11026	    -9975000	 0.081274518	36.011254190	160.766857255	177.393711147	 0.666245791	         0.148651034	         0.123712667	         0.272363702
 11027	    -9974000	 0.083086529	36.339051367	167.817418801	177.528092662	 0.682917242	         0.173502976	         0.149358920	         0.322861896
 11028	    -9973000	 0.084770924	36.660262837	174.840720085	177.621615417	 0.699091210	         0.202261996	         0.180051609	         0.382313605
 11029	    -9972000	 0.086491842	36.973674302	-178.171595834	177.664339386	 0.714688395	         0.235301122	         0.216368112	         0.451669234
 11030	    -9971000	 0.088041827	37.276452034	-171.258516172	177.691691212	 0.729557105	         0.272570807	         0.258392705	         0.530963512
 11031	    -9970000	 0.089567170	37.568610576	-164.416370031	177.680368774	 0.743694498	         0.313946259	         0.305952956	         0.619899215
 11032	    -9969000	 0.091142322	37.848747472	-157.571544353	177.658812695	 0.757035109	         0.359990096	         0.359435589	         0.719425686
 11033	    -9968000	 0.092484152	38.115559818	-150.614336071	177.630875637	 0.769526655	         0.410521472	         0.418211827	         0.828733299
 11034	    -9967000	 0.093760210	38.368626934	-143.858044649	177.598257836	 0.781165200	         0.463483733	         0.479143587	         0.942627320
 11035	    -9966000	 0.095105327	38.606960079	-137.071908401	177.537441611	 0.791926162	         0.518925984	         0.541663017	         1.060589001
 11036	    -9965000	 0.096445153	38.831080764	-130.208358972	177.500112833	 0.801857264	         0.576710804	         0.604392508	         1.181103312
 11037	    -9964000	 0.097613888	39.040301733	-123.441643381	177.454172474	 0.810954443	         0.633248082	         0.662675417	         1.295923498
 11038	    -9963000	 0.098823237	39.234470205	-116.728558412	177.416778682	 0.819239786	         0.689489655	         0.717095503	         1.406585157
 11039	    -9962000	 0.100057765	39.414855328	-110.016251357	177.370925244	 0.826795481	         0.741737301	         0.763565716	         1.505303017
 11040	    -9961000	 0.101097570	39.580899980	-103.348416285	177.364120574	 0.833625529	         0.789181398	         0.802075751	         1.591257149
 11041	    -9960000	 0.102171328	39.733353709	-96.758513512	177.373253548	 0.839787566	         0.830376818	         0.832119540	         1.662496357
 11042	    -9959000	 0.103140443	39.873060096	-90.242607830	177.402289482	 0.845340123	         0.863136299	         0.853531375	         1.716667674
 11043	    -9958000	 0.103964228	39.999675992	-83.659744841	177.443393701	 0.850292570	         0.885588721	         0.867019002	         1.752607723
 11044	    -9957000	 0.104646115	40.114324422	-77.212804084	177.536259977	 0.854709977	         0.898934180	         0.875447448	         1.774381628
 11045	    -9956000	 0.105158757	40.216970066	-70.782637682	177.653431584	 0.858609884	         0.900606539	         0.877094196	         1.777700735
 11046	    -9955000	 0.105695234	40.307363690	-64.359239105	177.785998974	 0.862000508	         0.892849196	         0.873311159	         1.766160355
 11047	    -9954000	 0.105913237	40.386391328	-57.898223576	177.970710978	 0.864930718	         0.874010401	         0.862731425	         1.736741826
 11048	    -9953000	 0.106103292	40.453217128	-51.489169371	178.160781099	 0.867383388	         0.845832658	         0.844315449	         1.690148107
 11049	    -9952000	 0.106249516	40.508014907	-45.153108160	178.384527641	 0.869377251	         0.811874575	         0.820286171	         1.632160747
 11050	    -9951000	 0.106252344	40.551177090	-38.631594780	178.632698059	 0.870936643	         0.770440807	         0.787947734	         1.558388540
 11051	    -9950000	 0.106162885	40.581687019	-32.314739697	178.915898322	 0.872032989	         0.725995499	         0.749560416	         1.475555914
 11052	    -9949000	 0.106018581	40.600408998	-25.968164786	179.209025588	 0.872703300	         0.678127980	         0.704525993	         1.382653973
 11053	    -9948000	 0.105914048	40.607285785	-19.567890959	179.541499085	 0.872949044	         0.628451536	         0.654264012	         1.282715548
 11054	    -9947000	 0.105482928	40.601901298	-13.253378449	179.872397933	 0.872756649	         0.578243758	         0.600716775	         1.178960533
 11055	    -9946000	 0.105168032	40.585401122	-6.951735036	180.215513705	 0.872166115	         0.528743186	         0.545568420	         1.074311606
 11056	    -9945000	 0.104700298	40.557895632	-0.697668629	180.573157522	 0.871178491	         0.481568620	         0.491538718	         0.973107337
 11057	    -9944000	 0.104142818	40.519732823	 5.621868563	180.948082900	 0.869801574	         0.437075381	         0.439694469	         0.876769850
 11058	    -9943000	 0.103467653	40.471736287	11.857123590	181.295176804	 0.868058980	         0.395391901	         0.390828107	         0.786220008
 11059	    -9942000	 0.102684631	40.414540279	18.086013880	181.643109010	 0.865966674	         0.357814536	         0.346716223	         0.704530759
 11060	    -9941000	 0.101946912	40.349029691	24.365527085	181.978295025	 0.863549402	         0.323635434	         0.306917610	         0.630553044
 11061	    -9940000	 0.100937963	40.275405716	30.602889558	182.279458420	 0.860806505	         0.293609126	         0.272372562	         0.565981688
 11062	    -9939000	 0.100013627	40.194533174	36.845807543	182.564846689	 0.857761907	         0.267244713	         0.242493037	         0.509737749
 11063	    -9938000	 0.099058822	40.107475173	43.065529754	182.800580226	 0.854447886	         0.244452388	         0.217140606	         0.461592995
 11064	    -9937000	 0.097948113	40.013911516	49.392523782	182.996277102	 0.850844553	         0.224718884	         0.195626729	         0.420345613
 11065	    -9936000	 0.096757265	39.914873421	55.554992039	183.167676248	 0.846984092	         0.208859486	         0.178612607	         0.387472093
 11066	    -9935000	 0.095621007	39.810844472	61.728296002	183.269935781	 0.842878684	         0.195456513	         0.164547816	         0.360004330
 11067	    -9934000	 0.094395478	39.701495736	68.025765228	183.327814167	 0.838508675	         0.184567400	         0.153318393	         0.337885793
 11068	    -9933000	 0.092953751	39.587829927	74.253961782	183.339193902	 0.833907919	         0.176500276	         0.145124243	         0.321624520
 11069	    -9932000	 0.091534883	39.469408729	80.406368465	183.274174394	 0.829052890	         0.170276457	         0.138952106	         0.309228562
 11070	    -9931000	 0.090090464	39.346286577	86.682384677	183.175024694	 0.823939777	         0.166113453	         0.134896133	         0.301009586
 11071	    -9930000	 0.088467781	39.219218258	92.946466414	183.016216318	 0.818594609	         0.163846707	         0.132794595	         0.296641302
 11072	    -9929000	 0.086934113	39.087405649	99.268734131	182.820815733	 0.812978586	         0.163109446	         0.132247151	         0.295356597
