LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
  6001	   -15000000	 0.067160784	26.685722415	146.640495859	168.178343049	 0.233941409	         0.002379042	         0.000181322	         0.002560365
  6002	   -14999000	 0.068054432	26.662598092	151.846747992	168.067717118	 0.233190663	         0.002475638	         0.000190481	         0.002666119
  6003	   -14998000	 0.069064014	26.680852384	157.034088914	167.986411239	 0.233783100	         0.002625989	         0.000209405	         0.002835394
  6004	   -14997000	 0.070057330	26.742399051	162.283740806	167.953608626	 0.235791690	         0.002859548	         0.000243727	         0.003103274
  6005	   -14996000	 0.071075404	26.846125309	167.612368248	167.948881884	 0.239215949	         0.003171441	         0.000293237	         0.003464678
  6006	   -14995000	 0.072105967	26.991144413	172.926667034	167.985019218	 0.244086910	         0.003600553	         0.000371562	         0.003972115
  6007	   -14994000	 0.073150830	27.178295265	178.164960026	168.046857120	 0.250519891	         0.004134692	         0.000474235	         0.004608926
  6008	   -14993000	 0.074168647	27.405068083	-176.448462773	168.157642193	 0.258542410	         0.004884562	         0.000638617	         0.005523179
  6009	   -14992000	 0.075093854	27.670590688	-171.140715503	168.305698730	 0.268262877	         0.005841493	         0.000867322	         0.006708816
  6010	   -14991000	 0.075981183	27.972676785	-165.868977860	168.487088988	 0.279767067	         0.007076481	         0.001191047	         0.008267529
  6011	   -14990000	 0.076925348	28.308509556	-160.573797802	168.702367539	 0.293027911	         0.008684695	         0.001657408	         0.010342103
  6012	   -14989000	 0.077553750	28.677801666	-155.148260489	168.942647229	 0.308025504	         0.010752107	         0.002321916	         0.013074022
  6013	   -14988000	 0.078150276	29.075368940	-149.816259726	169.226144670	 0.324645265	         0.013469904	         0.003311244	         0.016781149
  6014	   -14987000	 0.078666718	29.499194862	-144.476670819	169.534589168	 0.342886764	         0.016933185	         0.004738791	         0.021671976
  6015	   -14986000	 0.079030563	29.948263713	-138.899504157	169.877432619	 0.362780707	         0.021504323	         0.006938221	         0.028442543
  6016	   -14985000	 0.079171689	30.416596519	-133.407492620	170.264738743	 0.384116093	         0.027399319	         0.010377788	         0.037777106
  6017	   -14984000	 0.079245369	30.903439686	-127.810333711	170.699095196	 0.406889172	         0.035128548	         0.016384987	         0.051513535
  6018	   -14983000	 0.079276775	31.406128681	-122.075888515	171.158838985	 0.430986386	         0.045138661	         0.024705464	         0.069844125
  6019	   -14982000	 0.078978563	31.920159121	-116.276280298	171.673796361	 0.456175338	         0.058345047	         0.036354486	         0.094699533
  6020	   -14981000	 0.078741319	32.445975587	-110.349932635	172.240543694	 0.482438488	         0.076474025	         0.053368128	         0.129842153
  6021	   -14980000	 0.078356615	32.979721465	-104.380228640	172.901861476	 0.509522391	         0.104149205	         0.081273364	         0.185422569
  6022	   -14979000	 0.077952535	33.519020527	-98.163632744	173.642064291	 0.537221957	         0.145218663	         0.125191876	         0.270410540
  6023	   -14978000	 0.077427551	34.064451282	-91.948177681	174.268034072	 0.565465487	         0.177233336	         0.159597421	         0.336830757
  6024	   -14977000	 0.076923578	34.611792503	-85.612872016	174.875042572	 0.593917235	         0.207771322	         0.192740314	         0.400511635
  6025	   -14976000	 0.076540085	35.160997807	-79.218889412	175.464770886	 0.622444958	         0.236899624	         0.224597163	         0.461496787
  6026	   -14975000	 0.075942959	35.711375826	-72.696802762	176.062832344	 0.650874234	         0.263707094	         0.253992169	         0.517699263
  6027	   -14974000	 0.075473781	36.258939418	-66.269592632	176.669835584	 0.678857098	         0.289463568	         0.282241151	         0.571704719
  6028	   -14973000	 0.075014791	36.804706919	-59.805213765	177.281257243	 0.706303901	         0.312879697	         0.307922749	         0.620802447
  6029	   -14972000	 0.074421679	37.346427124	-53.225658648	177.912781290	 0.732962819	         0.334015331	         0.331017974	         0.665033305
  6030	   -14971000	 0.073743977	37.881215727	-46.840544560	178.554037773	 0.758566748	         0.352600675	         0.351140624	         0.703741298
  6031	   -14970000	 0.073074009	38.408997381	-40.454451677	179.190148958	 0.783001964	         0.368306930	         0.367974441	         0.736281372
  6032	   -14969000	 0.072253313	38.926852814	-33.952192247	179.860303654	 0.806042881	         0.381065487	         0.381308672	         0.762374160
  6033	   -14968000	 0.071153177	39.433736918	-27.474678283	180.521062217	 0.827578270	         0.390143232	         0.390395208	         0.780538439
  6034	   -14967000	 0.070016310	39.927385368	-21.049715472	181.190982164	 0.847474403	         0.396822811	         0.396658175	         0.793480986
  6035	   -14966000	 0.068744006	40.404775406	-14.501900478	181.873153113	 0.865607765	         0.400488755	         0.399402611	         0.799891366
  6036	   -14965000	 0.067314955	40.866819600	-7.810664302	182.537287772	 0.882037059	         0.401390690	         0.398954212	         0.800344902
  6037	   -14964000	 0.065851621	41.310170770	-1.017161803	183.210912171	 0.896693495	         0.400762059	         0.396702307	         0.797464366
  6038	   -14963000	 0.064317317	41.732650864	 5.821476600	183.840905698	 0.909591299	         0.398225349	         0.392317190	         0.790542540
  6039	   -14962000	 0.062822964	42.135553402	12.929435717	184.469684755	 0.920872185	         0.394315592	         0.386339191	         0.780654783
  6040	   -14961000	 0.061292571	42.515888858	20.047993122	185.070666964	 0.930570581	         0.390369249	         0.380339195	         0.770708444
  6041	   -14960000	 0.059838480	42.873647350	27.257260371	185.629656985	 0.938821637	         0.386465694	         0.374521815	         0.760987509
  6042	   -14959000	 0.058604161	43.208907300	34.580128975	186.154479915	 0.945765019	         0.382663150	         0.368882395	         0.751545545
