LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 16001	    -5000000	 0.092827547	32.484497352	159.274770107	178.760891809	 0.484380001	         0.041629369	         0.022345221	         0.063974589
 16002	    -4999000	 0.092275808	32.615709286	165.338189729	178.593524422	 0.491009417	         0.047114989	         0.026501292	         0.073616281
 16003	    -4998000	 0.091663779	32.746938556	171.328949162	178.427809407	 0.497663782	         0.053364738	         0.031429913	         0.084794651
 16004	    -4997000	 0.090992911	32.877596078	177.365988226	178.259811834	 0.504311616	         0.060536262	         0.037333824	         0.097870086
 16005	    -4996000	 0.090430449	33.006656617	-176.538338462	178.095268734	 0.510898752	         0.068781087	         0.044410952	         0.113192040
 16006	    -4995000	 0.089618964	33.133310611	-170.328405364	177.942642150	 0.517381513	         0.078788800	         0.053426065	         0.132214865
 16007	    -4994000	 0.088784784	33.256812893	-164.196266208	177.778358402	 0.523719216	         0.088557704	         0.062462704	         0.151020408
 16008	    -4993000	 0.088020384	33.376218881	-157.960615736	177.613894849	 0.529860729	         0.098825882	         0.072232375	         0.171058257
 16009	    -4992000	 0.087078297	33.491311517	-151.543522568	177.450294422	 0.535792289	         0.109471402	         0.082638301	         0.192109703
 16010	    -4991000	 0.086108242	33.601368412	-145.194582052	177.293635959	 0.541474223	         0.119620481	         0.092773563	         0.212394044
 16011	    -4990000	 0.085164936	33.705775613	-138.732044359	177.150412436	 0.546872526	         0.130053477	         0.103422391	         0.233475868
 16012	    -4989000	 0.084203271	33.804699106	-132.095069935	177.017047329	 0.551993751	         0.140190631	         0.113945007	         0.254135637
 16013	    -4988000	 0.083143454	33.897521417	-125.477588033	176.899539447	 0.556804173	         0.149408326	         0.123628132	         0.273036457
 16014	    -4987000	 0.082176009	33.984197081	-118.782966583	176.799167492	 0.561299921	         0.157771946	         0.132481938	         0.290253884
 16015	    -4986000	 0.081268297	34.064930187	-111.973155058	176.715643536	 0.565490352	         0.165309581	         0.140548945	         0.305858526
 16016	    -4985000	 0.080169953	34.139316339	-105.063599374	176.664743245	 0.569353475	         0.171357645	         0.147004388	         0.318362033
 16017	    -4984000	 0.079150407	34.207605264	-98.151965759	176.638640066	 0.572901465	         0.176057029	         0.152009311	         0.328066340
 16018	    -4983000	 0.078143238	34.269898523	-91.216066969	176.637124804	 0.576138995	         0.178655202	         0.154687783	         0.333342984
 16019	    -4982000	 0.077116411	34.325994728	-84.048685288	176.662363084	 0.579055143	         0.179485326	         0.155404230	         0.334889556
 16020	    -4981000	 0.076017675	34.376251153	-76.869904156	176.722335616	 0.581668151	         0.178236427	         0.153810919	         0.332047346
 16021	    -4980000	 0.074832441	34.420596261	-69.601446511	176.814746325	 0.583974069	         0.175049034	         0.150073077	         0.325122111
 16022	    -4979000	 0.073860810	34.459040231	-62.266359252	176.927706295	 0.585973274	         0.170472853	         0.144872508	         0.315345361
 16023	    -4978000	 0.072717324	34.491955794	-54.649300232	177.081284703	 0.587685052	         0.164213331	         0.137900737	         0.302114068
 16024	    -4977000	 0.071715916	34.519263572	-47.068960685	177.257337038	 0.589105222	         0.156933753	         0.129926306	         0.286860059
 16025	    -4976000	 0.070751469	34.541347433	-39.398865468	177.472276800	 0.590253722	         0.149241139	         0.121641476	         0.270882615
 16026	    -4975000	 0.069872582	34.558550776	-31.422221550	177.707191656	 0.591148402	         0.140219445	         0.112103570	         0.252323015
 16027	    -4974000	 0.068980430	34.571022949	-23.611043777	177.967730246	 0.591797027	         0.131206881	         0.102753239	         0.233960121
 16028	    -4973000	 0.068298981	34.579329925	-15.637280917	178.252065148	 0.592229035	         0.122228078	         0.093642446	         0.215870524
 16029	    -4972000	 0.067690078	34.583886640	-7.523006992	178.556524892	 0.592466008	         0.113249541	         0.084750163	         0.197999705
 16030	    -4971000	 0.066980778	34.585119423	 0.652649633	178.872520197	 0.592530119	         0.104339242	         0.076150695	         0.180489937
 16031	    -4970000	 0.066493018	34.583743484	 8.818185746	179.195710679	 0.592458563	         0.096192960	         0.068513190	         0.164706150
 16032	    -4969000	 0.066022485	34.580263530	17.039586287	179.525826647	 0.592277587	         0.088599339	         0.061580964	         0.150180302
 16033	    -4968000	 0.065800036	34.575207686	25.487852481	179.865953126	 0.592014656	         0.081586283	         0.055365083	         0.136951365
 16034	    -4967000	 0.065461477	34.569224690	33.891878566	180.194508701	 0.591703507	         0.075499125	         0.050117306	         0.125616431
 16035	    -4966000	 0.065326753	34.562822481	42.359138265	180.499280295	 0.591370556	         0.070088934	         0.045576166	         0.115665100
 16036	    -4965000	 0.065409308	34.556572664	50.822975093	180.789245545	 0.591045528	         0.065528148	         0.041837269	         0.107365417
 16037	    -4964000	 0.065576904	34.550921768	59.413124416	181.050499138	 0.590751647	         0.061778474	         0.038841581	         0.100620054
 16038	    -4963000	 0.065912714	34.546346194	67.878654740	181.273983973	 0.590513689	         0.058850094	         0.036546237	         0.095396331
 16039	    -4962000	 0.066440606	34.543268249	76.312610604	181.460177042	 0.590353617	         0.056672302	         0.034872485	         0.091544787
 16040	    -4961000	 0.067052679	34.542032327	84.848511773	181.603054395	 0.590289341	         0.055274447	         0.033817847	         0.089092294
 16041	    -4960000	 0.067674999	34.542991418	93.159383901	181.687699434	 0.590339220	         0.054659943	         0.033366755	         0.088026699
 16042	    -4959000	 0.068503296	34.546460357	101.356078101	181.731638477	 0.590519626	         0.054761474	         0.033459542	         0.088221016
 16043	    -4958000	 0.069546401	34.552721593	109.662105844	181.730128992	 0.590845249	         0.055640740	         0.034164016	         0.089804757
 16044	    -4957000	 0.070419754	34.561999192	117.896061455	181.670396802	 0.591327740	         0.057460509	         0.035601434	         0.093061943
