LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
  6001	   -15000000	 0.067160784	26.685722415	146.640495859	164.715744103	 0.233941409	         0.001063277	         0.000000009	         0.001063286
  6002	   -14999000	 0.068054432	26.662598092	151.846747992	164.615784506	 0.233190663	         0.001106665	         0.000000070	         0.001106735
  6003	   -14998000	 0.069064014	26.680852384	157.034088914	164.573380492	 0.233783100	         0.001184317	         0.000000536	         0.001184854
  6004	   -14997000	 0.070057330	26.742399051	162.283740806	164.575328607	 0.235791690	         0.001305842	         0.000003063	         0.001308906
  6005	   -14996000	 0.071075404	26.846125309	167.612368248	164.615276134	 0.239215949	         0.001469796	         0.000008590	         0.001478386
  6006	   -14995000	 0.072105967	26.991144413	172.926667034	164.690142800	 0.244086910	         0.001693796	         0.000021587	         0.001715384
  6007	   -14994000	 0.073150830	27.178295265	178.164960026	164.826619278	 0.250519891	         0.001994004	         0.000043588	         0.002037592
  6008	   -14993000	 0.074168647	27.405068083	-176.448462773	165.008419515	 0.258542410	         0.002425801	         0.000088882	         0.002514683
  6009	   -14992000	 0.075093854	27.670590688	-171.140715503	165.230423729	 0.268262877	         0.002988892	         0.000163118	         0.003152009
  6010	   -14991000	 0.075981183	27.972676785	-165.868977860	165.492458861	 0.279767067	         0.003734878	         0.000282889	         0.004017768
  6011	   -14990000	 0.076925348	28.308509556	-160.573797802	165.793094622	 0.293027911	         0.004755855	         0.000482297	         0.005238152
  6012	   -14989000	 0.077553750	28.677801666	-155.148260489	166.125588712	 0.308025504	         0.006111461	         0.000793768	         0.006905229
  6013	   -14988000	 0.078150276	29.075368940	-149.816259726	166.517289181	 0.324645265	         0.007985836	         0.001298008	         0.009283844
  6014	   -14987000	 0.078666718	29.499194862	-144.476670819	166.934600056	 0.342886764	         0.010497511	         0.002085918	         0.012583429
  6015	   -14986000	 0.079030563	29.948263713	-138.899504157	167.402064598	 0.362780707	         0.013990600	         0.003381769	         0.017372369
  6016	   -14985000	 0.079171689	30.416596519	-133.407492620	167.917358660	 0.384116093	         0.018761302	         0.005527480	         0.024288782
  6017	   -14984000	 0.079245369	30.903439686	-127.810333711	168.479607934	 0.406889172	         0.025381637	         0.009324931	         0.034706568
  6018	   -14983000	 0.079276775	31.406128681	-122.075888515	169.069708153	 0.430986386	         0.034375962	         0.016433822	         0.050809784
  6019	   -14982000	 0.078978563	31.920159121	-116.276280298	169.725371106	 0.456175338	         0.047164541	         0.027467539	         0.074632080
  6020	   -14981000	 0.078741319	32.445975587	-110.349932635	170.432202873	 0.482438488	         0.065805619	         0.044731172	         0.110536792
  6021	   -14980000	 0.078356615	32.979721465	-104.380228640	171.249118799	 0.509522391	         0.096923360	         0.076134119	         0.173057479
  6022	   -14979000	 0.077952535	33.519020527	-98.163632744	172.179339507	 0.537221957	         0.146906769	         0.130057828	         0.276964597
  6023	   -14978000	 0.077427551	34.064451282	-91.948177681	172.928049110	 0.565465487	         0.184446312	         0.170742758	         0.355189070
  6024	   -14977000	 0.076923578	34.611792503	-85.612872016	173.641745555	 0.593917235	         0.219982347	         0.209573526	         0.429555872
  6025	   -14976000	 0.076540085	35.160997807	-79.218889412	174.324096716	 0.622444958	         0.253727360	         0.246662300	         0.500389660
  6026	   -14975000	 0.075942959	35.711375826	-72.696802762	174.997575687	 0.650874234	         0.284744731	         0.280814415	         0.565559146
  6027	   -14974000	 0.075473781	36.258939418	-66.269592632	175.678095528	 0.678857098	         0.314618084	         0.313638008	         0.628256092
  6028	   -14973000	 0.075014791	36.804706919	-59.805213765	176.354880498	 0.706303901	         0.341893261	         0.343578618	         0.685471879
  6029	   -14972000	 0.074421679	37.346427124	-53.225658648	177.035291413	 0.732962819	         0.366595140	         0.370595488	         0.737190628
  6030	   -14971000	 0.073743977	37.881215727	-46.840544560	177.731553270	 0.758566748	         0.388503670	         0.394346825	         0.782850495
  6031	   -14970000	 0.073074009	38.408997381	-40.454451677	178.422314768	 0.783001964	         0.407255255	         0.414474587	         0.821729842
  6032	   -14969000	 0.072253313	38.926852814	-33.952192247	179.128227446	 0.806042881	         0.422606040	         0.430626818	         0.853232858
  6033	   -14968000	 0.071153177	39.433736918	-27.474678283	179.819942938	 0.827578270	         0.433702532	         0.441953282	         0.875655814
  6034	   -14967000	 0.070016310	39.927385368	-21.049715472	180.514353663	 0.847474403	         0.442165155	         0.450212024	         0.892377179
  6035	   -14966000	 0.068744006	40.404775406	-14.501900478	181.233332196	 0.865607765	         0.447254125	         0.454525488	         0.901779613
  6036	   -14965000	 0.067314955	40.866819600	-7.810664302	181.916981373	 0.882037059	         0.449112758	         0.455186180	         0.904298938
  6037	   -14964000	 0.065851621	41.310170770	-1.017161803	182.605341897	 0.896693495	         0.449141268	         0.453674042	         0.902815310
