LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 16001	    -5000000	 0.092827547	32.484497352	159.274770107	172.144310262	 0.484380001	         0.034883525	         0.019301642	         0.054185167
 16002	    -4999000	 0.092275808	32.615709286	165.338189729	172.126013777	 0.491009417	         0.040799368	         0.023937490	         0.064736858
 16003	    -4998000	 0.091663779	32.746938556	171.328949162	172.113970545	 0.497663782	         0.047895726	         0.029781335	         0.077677062
 16004	    -4997000	 0.090992911	32.877596078	177.365988226	172.099651979	 0.504311616	         0.056503621	         0.037226451	         0.093730072
 16005	    -4996000	 0.090430449	33.006656617	-176.538338462	172.097991410	 0.510898752	         0.067077622	         0.046855819	         0.113933441
 16006	    -4995000	 0.089618964	33.133310611	-170.328405364	172.123064036	 0.517381513	         0.081732683	         0.061041081	         0.142773764
 16007	    -4994000	 0.088784784	33.256812893	-164.196266208	172.104423141	 0.523719216	         0.095132329	         0.074311826	         0.169444154
 16008	    -4993000	 0.088020384	33.376218881	-157.960615736	172.083893033	 0.529860729	         0.109241408	         0.088685787	         0.197927194
 16009	    -4992000	 0.087078297	33.491311517	-151.543522568	172.056357005	 0.535792289	         0.123891209	         0.103969292	         0.227860501
 16010	    -4991000	 0.086108242	33.601368412	-145.194582052	172.019605266	 0.541474223	         0.137400585	         0.118350504	         0.255751089
 16011	    -4990000	 0.085164936	33.705775613	-138.732044359	171.995166323	 0.546872526	         0.151833425	         0.133978002	         0.285811427
 16012	    -4989000	 0.084203271	33.804699106	-132.095069935	171.972541988	 0.551993751	         0.165874475	         0.149380518	         0.315254993
 16013	    -4988000	 0.083143454	33.897521417	-125.477588033	171.954571495	 0.556804173	         0.178632855	         0.163511056	         0.342143910
 16014	    -4987000	 0.082176009	33.984197081	-118.782966583	171.946703580	 0.561299921	         0.190074276	         0.176262458	         0.366336734
 16015	    -4986000	 0.081268297	34.064930187	-111.973155058	171.939791751	 0.565490352	         0.200739998	         0.188210216	         0.388950214
 16016	    -4985000	 0.080169953	34.139316339	-105.063599374	171.960096266	 0.569353475	         0.209503060	         0.197961769	         0.407464829
 16017	    -4984000	 0.079150407	34.207605264	-98.151965759	171.993552177	 0.572901465	         0.216762133	         0.206004321	         0.422766454
 16018	    -4983000	 0.078143238	34.269898523	-91.216066969	172.040416835	 0.576138995	         0.220786307	         0.210356167	         0.431142473
 16019	    -4982000	 0.077116411	34.325994728	-84.048685288	172.100394388	 0.579055143	         0.222538371	         0.212035303	         0.434573673
 16020	    -4981000	 0.076017675	34.376251153	-76.869904156	172.185722326	 0.581668151	         0.221625018	         0.210670706	         0.432295725
 16021	    -4980000	 0.074832441	34.420596261	-69.601446511	172.295901687	 0.583974069	         0.217974566	         0.206106609	         0.424081175
 16022	    -4979000	 0.073860810	34.459040231	-62.266359252	172.403631061	 0.585973274	         0.212424610	         0.199493110	         0.411917720
 16023	    -4978000	 0.072717324	34.491955794	-54.649300232	172.546020801	 0.587685052	         0.204860688	         0.190554449	         0.395415137
 16024	    -4977000	 0.071715916	34.519263572	-47.068960685	172.697567846	 0.589105222	         0.195830469	         0.180085113	         0.375915582
 16025	    -4976000	 0.070751469	34.541347433	-39.398865468	172.887965858	 0.590253722	         0.186680128	         0.169430495	         0.356110623
 16026	    -4975000	 0.069872582	34.558550776	-31.422221550	173.071815843	 0.591148402	         0.175268533	         0.156494810	         0.331763343
 16027	    -4974000	 0.068980430	34.571022949	-23.611043777	173.285101684	 0.591797027	         0.163975310	         0.143798731	         0.307774041
 16028	    -4973000	 0.068298981	34.579329925	-15.637280917	173.518446678	 0.592229035	         0.152925261	         0.131619813	         0.284545074
 16029	    -4972000	 0.067690078	34.583886640	-7.523006992	173.774024273	 0.592466008	         0.141815582	         0.119587574	         0.261403156
 16030	    -4971000	 0.066980778	34.585119423	 0.652649633	174.031143762	 0.592530119	         0.130561758	         0.107687533	         0.238249292
 16031	    -4970000	 0.066493018	34.583743484	 8.818185746	174.299499453	 0.592458563	         0.120461868	         0.097227491	         0.217689359
 16032	    -4969000	 0.066022485	34.580263530	17.039586287	174.564105609	 0.592277587	         0.110997803	         0.087680690	         0.198678494
 16033	    -4968000	 0.065800036	34.575207686	25.487852481	174.840002203	 0.592014656	         0.102299091	         0.079105802	         0.181404893
 16034	    -4967000	 0.065461477	34.569224690	33.891878566	175.109088258	 0.591703507	         0.094815021	         0.071892860	         0.166707881
 16035	    -4966000	 0.065326753	34.562822481	42.359138265	175.350501622	 0.591370556	         0.088097840	         0.065593757	         0.153691597
 16036	    -4965000	 0.065409308	34.556572664	50.822975093	175.587018348	 0.591045528	         0.082480567	         0.060432581	         0.142913148
 16037	    -4964000	 0.065576904	34.550921768	59.413124416	175.805659172	 0.590751647	         0.077927628	         0.056320469	         0.134248096
 16038	    -4963000	 0.065912714	34.546346194	67.878654740	175.994565373	 0.590513689	         0.074391503	         0.053185674	         0.127577177
 16039	    -4962000	 0.066440606	34.543268249	76.312610604	176.154324549	 0.590353617	         0.071803352	         0.050934382	         0.122737734
 16040	    -4961000	 0.067052679	34.542032327	84.848511773	176.282843084	 0.590289341	         0.070186653	         0.049536784	         0.119723437
 16041	    -4960000	 0.067674999	34.542991418	93.159383901	176.351915569	 0.590339220	         0.069487093	         0.048954198	         0.118441291
 16042	    -4959000	 0.068503296	34.546460357	101.356078101	176.397307420	 0.590519626	         0.069686010	         0.049134599	         0.118820609
