LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
  1001	   -20000000	 0.026171391	33.922281863	-98.499635656	175.488409434	 0.558088105	         0.106690261	         0.083448873	         0.190139135
  1002	   -19999000	 0.025083464	34.222311941	-92.513370560	175.872328734	 0.573665724	         0.116897720	         0.093357335	         0.210255055
  1003	   -19998000	 0.024047344	34.535462439	-86.325954028	176.275689247	 0.589947666	         0.127456469	         0.103677423	         0.231133892
  1004	   -19997000	 0.023018133	34.862300467	-79.717245758	176.675029736	 0.606940281	         0.137482170	         0.113522657	         0.251004827
  1005	   -19996000	 0.021916881	35.201604316	-72.787666074	177.101616249	 0.624549632	         0.147845483	         0.123755794	         0.271601277
  1006	   -19995000	 0.020809815	35.551541859	-65.864943268	177.528254856	 0.642642959	         0.157763661	         0.133571704	         0.291335365
  1007	   -19994000	 0.019889331	35.912692076	-58.586277161	177.969394969	 0.661204962	         0.168179906	         0.143994972	         0.312174879
  1008	   -19993000	 0.018773854	36.282845523	-50.551358077	178.411259566	 0.680069702	         0.178313488	         0.154174152	         0.332487640
  1009	   -19992000	 0.017608390	36.661150421	-42.641785768	178.870644787	 0.699135652	         0.188770505	         0.164707047	         0.353477552
  1010	   -19991000	 0.016608399	37.046872515	-34.494372475	179.335486474	 0.718301932	         0.199663501	         0.175712044	         0.375375545
  1011	   -19990000	 0.015593174	37.437677339	-25.232054234	179.803503596	 0.737385696	         0.210132777	         0.186333306	         0.396466083
  1012	   -19989000	 0.014478138	37.833772113	-15.445453092	180.266414318	 0.756327622	         0.220589835	         0.196979493	         0.417569328
  1013	   -19988000	 0.013471719	38.232603730	-5.041415144	180.739918173	 0.774935780	         0.231621063	         0.208246198	         0.439867261
  1014	   -19987000	 0.012585347	38.632598813	 6.581386876	181.201530501	 0.793071690	         0.242450768	         0.219377585	         0.461828353
  1015	   -19986000	 0.011840419	39.034180083	19.481404106	181.664483159	 0.810690728	         0.253732069	         0.231048926	         0.484780996
  1016	   -19985000	 0.011332268	39.433943931	33.369791609	182.115669949	 0.827586843	         0.265458104	         0.243265635	         0.508723740
  1017	   -19984000	 0.011069379	39.831126575	47.795364002	182.544166891	 0.843683108	         0.277559710	         0.256014922	         0.533574632
  1018	   -19983000	 0.011261299	40.225555949	62.841697280	182.969011674	 0.858933709	         0.290165230	         0.269366939	         0.559532169
  1019	   -19982000	 0.011539042	40.614105338	77.476225765	183.366939605	 0.873192494	         0.303968330	         0.284206637	         0.588174967
  1020	   -19981000	 0.012153147	40.996634928	91.243024089	183.746379790	 0.886443893	         0.318852468	         0.300339806	         0.619192275
  1021	   -19980000	 0.012999186	41.371689204	103.694472231	184.091161020	 0.898637761	         0.334596681	         0.317624137	         0.652220818
  1022	   -19979000	 0.014178053	41.737540572	116.013259907	184.417044113	 0.909734262	         0.351463512	         0.336299666	         0.687763178
  1023	   -19978000	 0.015225149	42.093988861	127.165098219	184.697867665	 0.919755708	         0.370356747	         0.357522835	         0.727879582
  1024	   -19977000	 0.016494324	42.438284384	137.266647664	184.965367716	 0.928668306	         0.390568355	         0.380378429	         0.770946784
  1025	   -19976000	 0.017923251	42.770396651	146.530774835	185.198611785	 0.936528592	         0.412035066	         0.404869757	         0.816904823
  1026	   -19975000	 0.019370441	43.089214725	156.009429942	185.378117762	 0.943374939	         0.436032957	         0.432517009	         0.868549966
  1027	   -19974000	 0.020794470	43.391803351	164.330749775	185.537456479	 0.949224505	         0.461166513	         0.461585830	         0.922752342
  1028	   -19973000	 0.022362826	43.679092475	172.520991126	185.664486958	 0.954182643	         0.488213756	         0.493028480	         0.981242236
  1029	   -19972000	 0.023883439	43.949171406	-179.622680261	185.765570828	 0.958306053	         0.517054426	         0.526582035	         1.043636461
  1030	   -19971000	 0.025357233	44.199667813	-172.141567048	185.837955516	 0.961658475	         0.547080867	         0.561479298	         1.108560165
  1031	   -19970000	 0.026856088	44.431479082	-164.892172729	185.887371457	 0.964351773	         0.578381982	         0.597680221	         1.176062203
  1032	   -19969000	 0.028389693	44.642456467	-157.710349431	185.916513835	 0.966458296	         0.610958706	         0.635085441	         1.246044146
  1033	   -19968000	 0.029859780	44.831725092	-150.500555033	185.893115434	 0.968066666	         0.644069850	         0.672711690	         1.316781539
  1034	   -19967000	 0.031219921	44.999176651	-143.600618758	185.882602156	 0.969266623	         0.676721412	         0.709240077	         1.385961489
  1035	   -19966000	 0.032677141	45.142997233	-136.849526087	185.859838382	 0.970129470	         0.709358991	         0.745057713	         1.454416704
  1036	   -19965000	 0.034245304	45.264107243	-130.058633928	185.795230905	 0.970735493	         0.741716059	         0.779782254	         1.521498313
  1037	   -19964000	 0.035575023	45.361086144	-123.274058594	185.717988629	 0.971141136	         0.771262448	         0.810722705	         1.581985153
