LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 16001	    -5000000	 0.092827547	32.484497352	159.274770107	173.161874600	 0.484380001	         0.027932507	         0.013828689	         0.041761195
 16002	    -4999000	 0.092275808	32.615709286	165.338189729	173.152213923	 0.491009417	         0.033072198	         0.017661901	         0.050734099
 16003	    -4998000	 0.091663779	32.746938556	171.328949162	173.152835899	 0.497663782	         0.039345825	         0.022615879	         0.061961705
 16004	    -4997000	 0.090992911	32.877596078	177.365988226	173.145520168	 0.504311616	         0.047078917	         0.029071912	         0.076150828
 16005	    -4996000	 0.090430449	33.006656617	-176.538338462	173.165306276	 0.510898752	         0.056808773	         0.037665712	         0.094474484
 16006	    -4995000	 0.089618964	33.133310611	-170.328405364	173.202595626	 0.517381513	         0.070805212	         0.050956053	         0.121761265
 16007	    -4994000	 0.088784784	33.256812893	-164.196266208	173.199000511	 0.523719216	         0.083385692	         0.063167472	         0.146553164
 16008	    -4993000	 0.088020384	33.376218881	-157.960615736	173.191875175	 0.529860729	         0.096598288	         0.076394802	         0.172993090
 16009	    -4992000	 0.087078297	33.491311517	-151.543522568	173.167544086	 0.535792289	         0.110233178	         0.090375686	         0.200608865
 16010	    -4991000	 0.086108242	33.601368412	-145.194582052	173.133538823	 0.541474223	         0.122664009	         0.103395925	         0.226059934
 16011	    -4990000	 0.085164936	33.705775613	-138.732044359	173.119603781	 0.546872526	         0.136082773	         0.117730672	         0.253813445
 16012	    -4989000	 0.084203271	33.804699106	-132.095069935	173.101888559	 0.551993751	         0.149050910	         0.131776963	         0.280827873
 16013	    -4988000	 0.083143454	33.897521417	-125.477588033	173.085621309	 0.556804173	         0.160774033	         0.144607382	         0.305381414
 16014	    -4987000	 0.082176009	33.984197081	-118.782966583	173.074365360	 0.561299921	         0.171201422	         0.156096846	         0.327298268
 16015	    -4986000	 0.081268297	34.064930187	-111.973155058	173.075745760	 0.565490352	         0.181078092	         0.167080618	         0.348158709
 16016	    -4985000	 0.080169953	34.139316339	-105.063599374	173.097503209	 0.569353475	         0.189118478	         0.175965944	         0.365084422
 16017	    -4984000	 0.079150407	34.207605264	-98.151965759	173.138052499	 0.572901465	         0.195833764	         0.183348416	         0.379182180
 16018	    -4983000	 0.078143238	34.269898523	-91.216066969	173.188727885	 0.576138995	         0.199447811	         0.187226836	         0.386674647
 16019	    -4982000	 0.077116411	34.325994728	-84.048685288	173.248242820	 0.579055143	         0.200954462	         0.188640940	         0.389595402
 16020	    -4981000	 0.076017675	34.376251153	-76.869904156	173.337173303	 0.581668151	         0.200025464	         0.187307721	         0.387333185
 16021	    -4980000	 0.074832441	34.420596261	-69.601446511	173.445757649	 0.583974069	         0.196532989	         0.182980997	         0.379513986
 16022	    -4979000	 0.073860810	34.459040231	-62.266359252	173.557918036	 0.585973274	         0.191413443	         0.176943556	         0.368357000
 16023	    -4978000	 0.072717324	34.491955794	-54.649300232	173.698331562	 0.587685052	         0.184436620	         0.168798012	         0.353234632
 16024	    -4977000	 0.071715916	34.519263572	-47.068960685	173.847122782	 0.589105222	         0.176142194	         0.159269639	         0.335411833
 16025	    -4976000	 0.070751469	34.541347433	-39.398865468	174.040636248	 0.590253722	         0.167839014	         0.149713891	         0.317552905
 16026	    -4975000	 0.069872582	34.558550776	-31.422221550	174.225631229	 0.591148402	         0.157388835	         0.138034788	         0.295423623
 16027	    -4974000	 0.068980430	34.571022949	-23.611043777	174.436738186	 0.591797027	         0.147081666	         0.126605855	         0.273687522
 16028	    -4973000	 0.068298981	34.579329925	-15.637280917	174.671512531	 0.592229035	         0.137092850	         0.115770204	         0.252863054
 16029	    -4972000	 0.067690078	34.583886640	-7.523006992	174.929146577	 0.592466008	         0.127071194	         0.105097238	         0.232168432
 16030	    -4971000	 0.066980778	34.585119423	 0.652649633	175.181244819	 0.592530119	         0.116896237	         0.094508871	         0.211405108
 16031	    -4970000	 0.066493018	34.583743484	 8.818185746	175.444702206	 0.592458563	         0.107778482	         0.085253226	         0.193031708
 16032	    -4969000	 0.066022485	34.580263530	17.039586287	175.706853354	 0.592277587	         0.099277392	         0.076842204	         0.176119596
 16033	    -4968000	 0.065800036	34.575207686	25.487852481	175.979070019	 0.592014656	         0.091479540	         0.069299881	         0.160779421
 16034	    -4967000	 0.065461477	34.569224690	33.891878566	176.247824863	 0.591703507	         0.084804973	         0.063001399	         0.147806372
 16035	    -4966000	 0.065326753	34.562822481	42.359138265	176.481094967	 0.591370556	         0.078799279	         0.057496493	         0.136295772
 16036	    -4965000	 0.065409308	34.556572664	50.822975093	176.715770605	 0.591045528	         0.073799234	         0.052986655	         0.126785889
 16037	    -4964000	 0.065576904	34.550921768	59.413124416	176.932797308	 0.590751647	         0.069772225	         0.049426844	         0.119199069
 16038	    -4963000	 0.065912714	34.546346194	67.878654740	177.117808786	 0.590513689	         0.066654635	         0.046720636	         0.113375271
 16039	    -4962000	 0.066440606	34.543268249	76.312610604	177.275127625	 0.590353617	         0.064402106	         0.044796876	         0.109198981
 16040	    -4961000	 0.067052679	34.542032327	84.848511773	177.404145865	 0.590289341	         0.063027981	         0.043625791	         0.106653772
 16041	    -4960000	 0.067674999	34.542991418	93.159383901	177.464617506	 0.590339220	         0.062452660	         0.043156874	         0.105609534
 16042	    -4959000	 0.068503296	34.546460357	101.356078101	177.511915640	 0.590519626	         0.062698452	         0.043372709	         0.106071161
 16043	    -4958000	 0.069546401	34.552721593	109.662105844	177.511120457	 0.590845249	         0.063881672	         0.044393987	         0.108275660
 16044	    -4957000	 0.070419754	34.561999192	117.896061455	177.475580237	 0.591327740	         0.066177631	         0.046369892	         0.112547522
 16045	    -4956000	 0.071460216	34.574505330	125.932725749	177.381396872	 0.591978130	         0.069122978	         0.048944103	         0.118067081
 16046	    -4955000	 0.072606121	34.590408204	133.965814598	177.266098925	 0.592805162	         0.073304976	         0.052650604	         0.125955581
 16047	    -4954000	 0.073892478	34.609889211	141.980392233	177.138895066	 0.593818257	         0.078838706	         0.057623519	         0.136462225
 16048	    -4953000	 0.075217895	34.632974759	149.871173805	176.954176534	 0.595018771	         0.085112652	         0.063413435	         0.148526087
 16049	    -4952000	 0.076537186	34.659723781	157.697390625	176.744915610	 0.596409739	         0.092869863	         0.070749895	         0.163619758
 16050	    -4951000	 0.078115188	34.690039059	165.429367573	176.542467101	 0.597986062	         0.102218953	         0.079781054	         0.182000006
 16051	    -4950000	 0.079549330	34.723757044	173.049429106	176.314205939	 0.599739175	         0.112768714	         0.090297617	         0.203066331
 16052	    -4949000	 0.081048959	34.760640447	-179.425618874	176.063291705	 0.601656661	         0.124516003	         0.102341951	         0.226857954
 16053	    -4948000	 0.082634958	34.800457417	-172.044981253	175.840762492	 0.603726367	         0.138357427	         0.116820309	         0.255177737
 16054	    -4947000	 0.084175176	34.842915515	-164.557392806	175.592991480	 0.605932970	         0.153515811	         0.133142640	         0.286658451
 16055	    -4946000	 0.085567093	34.887301358	-157.338095969	175.360157820	 0.608239263	         0.169408637	         0.150656844	         0.320065481
 16056	    -4945000	 0.087000330	34.933362554	-150.108061341	175.139290114	 0.610631993	         0.186636716	         0.169962629	         0.356599345
